_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comment_box,verify_relationship,worker_confidence,disease_id,disease_name,drug_id,drug_name,form_abstract,form_title,pmid,uniq_id,verify_relationship_gold,worker_confidence_gold
756359592,7/21/2015 00:46:37,false,1694436270,,7/21/2015 00:39:35,false,clixsense,0.8333,32693781,BRA,27,Santos,187.21.242.124,,yes_indirect,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D020117,"<span class=""chemical"">cisapride</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. terfenadine and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, terodiline, <span class=""chemical"">cisapride</span> and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for terfenadine (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (terfenadine, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, <span class=""chemical"">cisapride</span>, terfenadine and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_1,,
756359592,7/21/2015 01:09:25,false,1694443109,,7/21/2015 00:54:40,false,neodev,0.8333,32583500,USA,AZ,Phoenix,70.162.78.177,,yes_direct,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D020117,"<span class=""chemical"">cisapride</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. terfenadine and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, terodiline, <span class=""chemical"">cisapride</span> and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for terfenadine (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (terfenadine, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, <span class=""chemical"">cisapride</span>, terfenadine and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_1,,
756359593,7/21/2015 00:32:49,false,1694432563,,7/21/2015 00:31:56,false,gifthunterclub,0.7857,27920569,ESP,60,Castellón,83.45.43.23,,no_relation,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359593,7/21/2015 00:35:50,false,1694433507,,7/21/2015 00:32:16,true,clixsense,0.6667,6378074,MAR,"","",105.154.46.198,,no_relation,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359593,7/21/2015 00:35:56,false,1694433549,,7/21/2015 00:32:29,true,neodev,0.6667,33314121,VEN,13,Barquisimeto,190.36.183.52,,yes_direct,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359593,7/21/2015 00:38:58,false,1694434461,,7/21/2015 00:31:42,false,gifthunterclub,0.8571,26603936,ESP,34,Pravia,85.152.61.114,,yes_direct,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359593,7/21/2015 00:46:56,false,1694436333,,7/21/2015 00:40:11,false,neodev,0.9091,33534395,MEX,09,Mexico,187.234.211.112,,yes_direct,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359593,7/21/2015 00:53:41,false,1694438455,,7/21/2015 00:46:37,false,clixsense,0.8333,32693781,BRA,27,Santos,187.21.242.124,,yes_indirect,very_confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359593,7/21/2015 01:07:09,false,1694442394,,7/21/2015 01:03:13,false,neodev,0.7778,32885550,BRA,22,Natal,187.61.208.106,,yes_direct,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",D016593,"<span class=""chemical"">terfenadine</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: <span class=""chemical"">terfenadine</span>, terodiline, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_hard_2,,
756359594,7/21/2015 00:26:36,false,1694431025,,7/21/2015 00:25:10,false,gifthunterclub,0.7857,27920569,ESP,60,Castellón,83.45.43.23,,yes_direct,confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",C010637,"<span class=""chemical"">terodiline</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. terfenadine and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for terfenadine (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (terfenadine, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, terfenadine and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_hard_3,,
756359594,7/21/2015 00:26:39,false,1694431033,,7/21/2015 00:25:26,false,tremorgames,0.8571,32210219,ITA,05,Rimini,87.11.242.140,,no_relation,very_confident,D017180,"<span class=""disease"">ventricular tachycardia</span>",C010637,"<span class=""chemical"">terodiline</span>","1. Torsades de pointes (TDP) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. terfenadine and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for terfenadine (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown TDP in the clinic (terfenadine, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, terfenadine and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_hard_3,,
