_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ask_question_here,comment_box,verify_relationship,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
778102634,8/26/2015 05:43:49,false,1721369400,,8/26/2015 05:41:17,false,neodev,0.8,33583116,VEN,"","",190.76.22.212,,,no_relation,,MESH:D015632,"<span class=""chemical"">MPTP</span>",MESH:D004409,"<span class=""disease"">dyskinesias</span>","Acute administration of A-86929 was as efficacious in alleviating <span class=""chemical"">MPTP</span>-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:D015632_MESH:D004409,9270571_5,bcv_devset_test_100_easy_409,,
778102635,8/26/2015 04:42:08,false,1721335944,,8/26/2015 04:41:30,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D004409,"<span class=""disease"">dyskinesias</span>","Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C095427_MESH:D004409,9270571_5,bcv_devset_test_100_easy_410,,
778102635,8/26/2015 04:42:08,false,1721335955,,8/26/2015 04:41:25,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D004409,"<span class=""disease"">dyskinesias</span>","Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C095427_MESH:D004409,9270571_5,bcv_devset_test_100_easy_410,,
778102635,8/26/2015 04:42:15,false,1721335993,,8/26/2015 04:40:57,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D004409,"<span class=""disease"">dyskinesias</span>","Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C095427_MESH:D004409,9270571_5,bcv_devset_test_100_easy_410,,
778102635,8/26/2015 04:42:19,false,1721336005,,8/26/2015 04:41:14,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D004409,"<span class=""disease"">dyskinesias</span>","Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C095427_MESH:D004409,9270571_5,bcv_devset_test_100_easy_410,,
778102635,8/26/2015 04:44:01,false,1721336522,,8/26/2015 04:41:09,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D004409,"<span class=""disease"">dyskinesias</span>","Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C095427_MESH:D004409,9270571_5,bcv_devset_test_100_easy_410,,
778102636,8/26/2015 04:35:09,false,1721333650,,8/26/2015 04:34:33,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D007980,"<span class=""chemical"">levodopa</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as <span class=""chemical"">levodopa</span> and LY-171555, but was less likely to reproduce the <span class=""chemical"">levodopa</span>-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of <span class=""chemical"">levodopa</span>.",,9270571.0,9270571_MESH:D007980_MESH:D010302,9270571_5,bcv_devset_test_100_easy_411,,
778102636,8/26/2015 04:36:01,false,1721333889,,8/26/2015 04:35:15,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,no_relation,,MESH:D007980,"<span class=""chemical"">levodopa</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as <span class=""chemical"">levodopa</span> and LY-171555, but was less likely to reproduce the <span class=""chemical"">levodopa</span>-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of <span class=""chemical"">levodopa</span>.",,9270571.0,9270571_MESH:D007980_MESH:D010302,9270571_5,bcv_devset_test_100_easy_411,,
778102636,8/26/2015 04:36:43,false,1721334093,,8/26/2015 04:35:07,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,no_relation,,MESH:D007980,"<span class=""chemical"">levodopa</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as <span class=""chemical"">levodopa</span> and LY-171555, but was less likely to reproduce the <span class=""chemical"">levodopa</span>-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of <span class=""chemical"">levodopa</span>.",,9270571.0,9270571_MESH:D007980_MESH:D010302,9270571_5,bcv_devset_test_100_easy_411,,
778102636,8/26/2015 04:39:59,false,1721335270,,8/26/2015 04:35:35,false,neodev,1.0,27555842,ARG,05,Cordoba,186.124.184.144,,used as treatment,no_relation,,MESH:D007980,"<span class=""chemical"">levodopa</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as <span class=""chemical"">levodopa</span> and LY-171555, but was less likely to reproduce the <span class=""chemical"">levodopa</span>-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of <span class=""chemical"">levodopa</span>.",,9270571.0,9270571_MESH:D007980_MESH:D010302,9270571_5,bcv_devset_test_100_easy_411,,
778102636,8/26/2015 04:42:59,false,1721336195,,8/26/2015 04:35:23,false,elite,0.7778,33924850,IND,16,Panvel,111.119.197.21,,,no_relation,,MESH:D007980,"<span class=""chemical"">levodopa</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as <span class=""chemical"">levodopa</span> and LY-171555, but was less likely to reproduce the <span class=""chemical"">levodopa</span>-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of <span class=""chemical"">levodopa</span>.",,9270571.0,9270571_MESH:D007980_MESH:D010302,9270571_5,bcv_devset_test_100_easy_411,,
778102637,8/26/2015 05:05:24,false,1721344957,,8/26/2015 05:04:45,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:C416545,"<span class=""chemical"">LY-171555</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C416545_MESH:D010302,9270571_5,bcv_devset_test_100_easy_412,,
778102637,8/26/2015 05:06:08,false,1721345226,,8/26/2015 05:05:21,true,neodev,0.6875,20419747,VNM,20,Ho Chi Minh City,1.52.188.53,,,no_relation,,MESH:C416545,"<span class=""chemical"">LY-171555</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C416545_MESH:D010302,9270571_5,bcv_devset_test_100_easy_412,,
778102637,8/26/2015 05:06:14,false,1721345276,,8/26/2015 05:04:47,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,no_relation,,MESH:C416545,"<span class=""chemical"">LY-171555</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C416545_MESH:D010302,9270571_5,bcv_devset_test_100_easy_412,,
778102637,8/26/2015 05:09:22,false,1721346585,,8/26/2015 05:05:00,false,clixsense,0.9524,31576730,IDN,30,Bandung,118.97.184.205,,,no_relation,,MESH:C416545,"<span class=""chemical"">LY-171555</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C416545_MESH:D010302,9270571_5,bcv_devset_test_100_easy_412,,
778102637,8/26/2015 05:11:59,false,1721347746,,8/26/2015 05:04:44,false,clixsense,0.85,19629221,IND,19,Hassan,117.239.139.113,,,yes_direct,,MESH:C416545,"<span class=""chemical"">LY-171555</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C416545_MESH:D010302,9270571_5,bcv_devset_test_100_easy_412,,
778102637,8/26/2015 05:13:02,false,1721348200,,8/26/2015 05:11:11,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,no_relation,,MESH:C416545,"<span class=""chemical"">LY-171555</span>",MESH:D010302,"<span class=""disease"">parkinsonism</span>","Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa.",,9270571.0,9270571_MESH:C416545_MESH:D010302,9270571_5,bcv_devset_test_100_easy_412,,
778102638,8/26/2015 04:41:08,false,1721335570,,8/26/2015 04:40:28,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102638,8/26/2015 04:41:17,false,1721335618,,8/26/2015 04:40:36,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102638,8/26/2015 04:44:46,false,1721336877,,8/26/2015 04:40:56,false,clixsense,0.9524,31576730,IDN,30,Bandung,118.97.184.205,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102638,8/26/2015 04:48:19,false,1721338267,,8/26/2015 04:40:20,false,neodev,0.8125,32541786,IND,07,New Delhi,122.160.9.84,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102638,8/26/2015 04:50:00,false,1721338851,,8/26/2015 04:40:17,true,clixsense,0.8182,27423910,PHL,D9,Mandaluyong,180.191.146.108,,,yes_direct,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102638,8/26/2015 05:03:58,false,1721344453,,8/26/2015 05:02:23,true,clixsense,0.8333,33307915,MEX,09,Mexico,187.189.209.223,,,yes_indirect,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102638,8/26/2015 05:04:44,false,1721344718,,8/26/2015 05:04:11,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:D004298_MESH:D010300,9270571_7,bcv_devset_test_100_easy_413,,
778102639,8/26/2015 05:38:38,false,1721365238,,8/26/2015 05:37:58,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent DA D1 receptor agents with an intermediate duration of efficacy such as <span class=""chemical"">A-86929</span> (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:C095427_MESH:D010300,9270571_7,bcv_devset_test_100_easy_414,,
778102639,8/26/2015 05:39:08,false,1721365650,,8/26/2015 05:37:58,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent DA D1 receptor agents with an intermediate duration of efficacy such as <span class=""chemical"">A-86929</span> (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:C095427_MESH:D010300,9270571_7,bcv_devset_test_100_easy_414,,
778102639,8/26/2015 05:39:43,false,1721366162,,8/26/2015 05:37:56,false,gifthunterclub,0.9474,21110164,CHL,12,Santiago,186.79.35.51,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent DA D1 receptor agents with an intermediate duration of efficacy such as <span class=""chemical"">A-86929</span> (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:C095427_MESH:D010300,9270571_7,bcv_devset_test_100_easy_414,,
778102639,8/26/2015 05:39:50,false,1721366262,,8/26/2015 05:37:56,false,neodev,0.875,33870718,VEN,"","",190.205.76.170,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent DA D1 receptor agents with an intermediate duration of efficacy such as <span class=""chemical"">A-86929</span> (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:C095427_MESH:D010300,9270571_7,bcv_devset_test_100_easy_414,,
778102639,8/26/2015 05:44:42,false,1721370109,,8/26/2015 05:37:58,false,clixsense,0.9524,31576730,IDN,30,Bandung,118.97.184.205,,,no_relation,,MESH:C095427,"<span class=""chemical"">A-86929</span>",MESH:D010300,"<span class=""disease"">PD</span>","Potent DA D1 receptor agents with an intermediate duration of efficacy such as <span class=""chemical"">A-86929</span> (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention.",,9270571.0,9270571_MESH:C095427_MESH:D010300,9270571_7,bcv_devset_test_100_easy_414,,
778102640,8/26/2015 05:35:38,false,1721362662,,8/26/2015 05:35:03,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA/Dopamine</span>",MESH:D004827,"<span class=""disease"">epileptic seizures</span>","<span class=""chemical"">Dopamine</span> (<span class=""chemical"">DA</span>), through D1/D2 receptor-mediated signaling, plays a major role in the control of <span class=""disease"">epileptic seizures</span> arising in the limbic system.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_1,bcv_devset_test_100_easy_415,,
778102640,8/26/2015 05:35:57,false,1721363021,,8/26/2015 05:35:21,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA/Dopamine</span>",MESH:D004827,"<span class=""disease"">epileptic seizures</span>","<span class=""chemical"">Dopamine</span> (<span class=""chemical"">DA</span>), through D1/D2 receptor-mediated signaling, plays a major role in the control of <span class=""disease"">epileptic seizures</span> arising in the limbic system.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_1,bcv_devset_test_100_easy_415,,
778102640,8/26/2015 05:36:05,false,1721363157,,8/26/2015 05:35:10,false,neodev,0.9167,31508978,VEN,"","",190.77.83.47,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA/Dopamine</span>",MESH:D004827,"<span class=""disease"">epileptic seizures</span>","<span class=""chemical"">Dopamine</span> (<span class=""chemical"">DA</span>), through D1/D2 receptor-mediated signaling, plays a major role in the control of <span class=""disease"">epileptic seizures</span> arising in the limbic system.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_1,bcv_devset_test_100_easy_415,,
778102640,8/26/2015 05:36:47,false,1721363691,,8/26/2015 05:35:19,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA/Dopamine</span>",MESH:D004827,"<span class=""disease"">epileptic seizures</span>","<span class=""chemical"">Dopamine</span> (<span class=""chemical"">DA</span>), through D1/D2 receptor-mediated signaling, plays a major role in the control of <span class=""disease"">epileptic seizures</span> arising in the limbic system.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_1,bcv_devset_test_100_easy_415,,
778102640,8/26/2015 05:39:00,false,1721365536,,8/26/2015 05:35:22,false,neodev,0.8824,30057720,IND,24,Banswara,117.253.74.35,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA/Dopamine</span>",MESH:D004827,"<span class=""disease"">epileptic seizures</span>","<span class=""chemical"">Dopamine</span> (<span class=""chemical"">DA</span>), through D1/D2 receptor-mediated signaling, plays a major role in the control of <span class=""disease"">epileptic seizures</span> arising in the limbic system.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_1,bcv_devset_test_100_easy_415,,
778102641,8/26/2015 05:43:09,false,1721368792,,8/26/2015 05:41:50,false,neodev,0.8824,33090859,SRB,"","",93.87.24.129,,,yes_direct,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D004827,"<span class=""disease"">epilepsy</span>","In this respect, little is known about the role of <span class=""chemical"">DA</span> receptors in the occurrence of <span class=""disease"">epilepsy</span>-induced neuronal cell death.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_3,bcv_devset_test_100_easy_416,,
778102641,8/26/2015 05:43:54,false,1721369479,,8/26/2015 05:42:02,false,neodev,1.0,11034490,PHL,D9,Pasig City,180.191.118.222,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D004827,"<span class=""disease"">epilepsy</span>","In this respect, little is known about the role of <span class=""chemical"">DA</span> receptors in the occurrence of <span class=""disease"">epilepsy</span>-induced neuronal cell death.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_3,bcv_devset_test_100_easy_416,,
778102641,8/26/2015 05:44:10,false,1721369637,,8/26/2015 05:41:56,false,clixsense,0.9,31372011,HRV,21,Zagreb,89.164.230.129,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D004827,"<span class=""disease"">epilepsy</span>","In this respect, little is known about the role of <span class=""chemical"">DA</span> receptors in the occurrence of <span class=""disease"">epilepsy</span>-induced neuronal cell death.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_3,bcv_devset_test_100_easy_416,,
778102641,8/26/2015 05:44:33,false,1721369916,,8/26/2015 05:41:57,false,clixsense,0.8571,24296157,HRV,21,Zagreb,89.164.179.233,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D004827,"<span class=""disease"">epilepsy</span>","In this respect, little is known about the role of <span class=""chemical"">DA</span> receptors in the occurrence of <span class=""disease"">epilepsy</span>-induced neuronal cell death.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_3,bcv_devset_test_100_easy_416,,
778102641,8/26/2015 05:48:17,false,1721373097,,8/26/2015 05:41:54,false,clixsense,1.0,32847124,ROU,25,Sighetu Marmatiei,79.119.71.176,,,no_relation,,MESH:D004298,"<span class=""chemical"">DA</span>",MESH:D004827,"<span class=""disease"">epilepsy</span>","In this respect, little is known about the role of <span class=""chemical"">DA</span> receptors in the occurrence of <span class=""disease"">epilepsy</span>-induced neuronal cell death.",,11860278.0,11860278_MESH:D004298_MESH:D004827,11860278_3,bcv_devset_test_100_easy_416,,
778102642,8/26/2015 05:16:01,false,1721349487,,8/26/2015 05:15:14,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,,MESH:D010862,"<span class=""chemical"">pilocarpine</span>",MESH:D020258,"<span class=""disease"">neurotoxicity</span>","Here we analyze the occurrence of seizures and <span class=""disease"">neurotoxicity</span> in D2R -/- mice treated with the cholinergic agonist <span class=""chemical"">pilocarpine</span>.",,11860278.0,11860278_MESH:D010862_MESH:D020258,11860278_4,bcv_devset_test_100_easy_417,,
778102642,8/26/2015 05:16:27,false,1721349698,,8/26/2015 05:15:42,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D010862,"<span class=""chemical"">pilocarpine</span>",MESH:D020258,"<span class=""disease"">neurotoxicity</span>","Here we analyze the occurrence of seizures and <span class=""disease"">neurotoxicity</span> in D2R -/- mice treated with the cholinergic agonist <span class=""chemical"">pilocarpine</span>.",,11860278.0,11860278_MESH:D010862_MESH:D020258,11860278_4,bcv_devset_test_100_easy_417,,
778102642,8/26/2015 05:17:15,false,1721349967,,8/26/2015 05:15:40,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,yes_direct,,MESH:D010862,"<span class=""chemical"">pilocarpine</span>",MESH:D020258,"<span class=""disease"">neurotoxicity</span>","Here we analyze the occurrence of seizures and <span class=""disease"">neurotoxicity</span> in D2R -/- mice treated with the cholinergic agonist <span class=""chemical"">pilocarpine</span>.",,11860278.0,11860278_MESH:D010862_MESH:D020258,11860278_4,bcv_devset_test_100_easy_417,,
778102642,8/26/2015 05:18:15,false,1721350330,,8/26/2015 05:15:30,false,neodev,0.9545,32729198,COL,34,Bogotá,190.84.150.109,,,yes_direct,,MESH:D010862,"<span class=""chemical"">pilocarpine</span>",MESH:D020258,"<span class=""disease"">neurotoxicity</span>","Here we analyze the occurrence of seizures and <span class=""disease"">neurotoxicity</span> in D2R -/- mice treated with the cholinergic agonist <span class=""chemical"">pilocarpine</span>.",,11860278.0,11860278_MESH:D010862_MESH:D020258,11860278_4,bcv_devset_test_100_easy_417,,
778102642,8/26/2015 05:48:32,false,1721373321,,8/26/2015 05:45:35,false,neodev,0.8824,30057720,IND,24,Banswara,117.253.74.35,,,yes_direct,,MESH:D010862,"<span class=""chemical"">pilocarpine</span>",MESH:D020258,"<span class=""disease"">neurotoxicity</span>","Here we analyze the occurrence of seizures and <span class=""disease"">neurotoxicity</span> in D2R -/- mice treated with the cholinergic agonist <span class=""chemical"">pilocarpine</span>.",,11860278.0,11860278_MESH:D010862_MESH:D020258,11860278_4,bcv_devset_test_100_easy_417,,
778102643,8/26/2015 05:30:36,false,1721358102,,8/26/2015 05:29:58,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D007608,"<span class=""chemical"">KA</span>",MESH:D012640,"<span class=""disease"">seizures</span>","However, pilocarpine-induced <span class=""disease"">seizures</span> result in a more widespread neuronal death in both WT and D2R -/- brains in comparison to <span class=""chemical"">KA</span>.",,11860278.0,11860278_MESH:D007608_MESH:D012640,11860278_7,bcv_devset_test_100_easy_418,,
778102643,8/26/2015 05:31:57,false,1721359352,,8/26/2015 05:31:04,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D007608,"<span class=""chemical"">KA</span>",MESH:D012640,"<span class=""disease"">seizures</span>","However, pilocarpine-induced <span class=""disease"">seizures</span> result in a more widespread neuronal death in both WT and D2R -/- brains in comparison to <span class=""chemical"">KA</span>.",,11860278.0,11860278_MESH:D007608_MESH:D012640,11860278_7,bcv_devset_test_100_easy_418,,
778102643,8/26/2015 05:32:02,false,1721359451,,8/26/2015 05:31:12,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,yes_direct,,MESH:D007608,"<span class=""chemical"">KA</span>",MESH:D012640,"<span class=""disease"">seizures</span>","However, pilocarpine-induced <span class=""disease"">seizures</span> result in a more widespread neuronal death in both WT and D2R -/- brains in comparison to <span class=""chemical"">KA</span>.",,11860278.0,11860278_MESH:D007608_MESH:D012640,11860278_7,bcv_devset_test_100_easy_418,,
778102643,8/26/2015 05:32:11,false,1721359559,,8/26/2015 05:31:00,false,neodev,0.8824,33090859,SRB,"","",93.87.24.129,,,yes_direct,,MESH:D007608,"<span class=""chemical"">KA</span>",MESH:D012640,"<span class=""disease"">seizures</span>","However, pilocarpine-induced <span class=""disease"">seizures</span> result in a more widespread neuronal death in both WT and D2R -/- brains in comparison to <span class=""chemical"">KA</span>.",,11860278.0,11860278_MESH:D007608_MESH:D012640,11860278_7,bcv_devset_test_100_easy_418,,
