worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_2_contributors
33767460,1C1F745A779438E013B45070835AF903,6,4,6,0,neodev,DEU,14,Bernburg,79.195.13.27,,,0,,0.3333,0,
33770137,A379F1AEEFEBE5645A177E0B4883CD7E,96,3,21,0,neodev,VEN,"","",190.205.248.200,,,0,,0.8571,46,1.0
33772437,7854779,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33789319,BFA35DFEDD7029F25213CA1A0E82036F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33801515,85C389146337F96130A97108728B0765,6,2,5,0,neodev,MEX,14,Zapopan,187.188.64.50,,,0,,0.6,360,1.0
33803732,8899228,90,0,20,0,listia,USA,VA,Pulaski,24.125.49.62,,,0,,1.0,360,1.0
33818614,77373,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33827048,874264E665B1893AB61ED642EC5D9C7B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33827460,7868425,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33828325,7868751,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33840764,78379,6,1,6,0,elite,RUS,66,Saint Petersburg,5.18.102.136,,,0,,0.8333,360,1.0
33845842,89009FBBA99B98BDFD55B23693B99944,42,0,12,0,neodev,VEN,25,Caracas,200.93.125.3,,,0,,1.0,360,1.0
33857359,7875799,6,1,6,0,clixsense,ARG,01,Tandil,190.247.238.24,,,0,,0.8333,360,1.0
33859798,6F513E6D6326410B274850ECB9537659,36,3,11,0,neodev,VEN,25,Caracas,181.208.248.46,,,0,,0.7273,360,1.0
33871848,E617F306D9021C8C0CAD5F2CDE485D23,42,1,12,0,neodev,ARG,01,San Martin,190.226.108.176,,,0,,0.9167,360,1.0
33895911,9ADAA1494BC624C4D484BCC6EFBF03F5,6,2,6,0,neodev,COL,04,Barranquilla,190.1.158.154,,,0,,0.6667,360,1.0
33897090,33359114,18,1,8,0,neodev,VEN,26,La Guaira,190.120.255.199,,,0,,0.875,360,1.0
33899112,7885976,132,1,27,0,clixsense,VEN,23,Maracaibo,200.82.213.107,,,0,,0.963,50,1.0
33919870,7890828,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33920312,7891092,18,0,8,0,clixsense,RUS,65,Samara,37.61.176.66,,,0,,1.0,360,1.0
33924850,65123,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33929301,345740,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,1.0
33948956,44656,6,2,6,0,eup_slw,RUS,48,Moscow,86.62.106.65,,,0,,0.6667,0,1.0
33953743,0C6A93C3A7A588695355075356E29B0C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33975182,33558B1ED22386275213CA1A0E82036F,12,1,7,0,neodev,CHL,12,Santiago,186.79.103.160,,,0,,0.8571,360,1.0
33993524,401069,6,5,6,0,tremorgames,RUS,52,Velikiy Novgorod,95.79.212.118,,,0,,0.1667,0,1.0
34001122,F742839A483261C73A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
34018452,7917068,24,3,9,0,clixsense,MEX,25,Culiacán,187.243.225.115,,,0,,0.6667,360,1.0
34044376,28BDC4B2DEBDEC49E0F410E778370DBC,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
34059932,30007,0,0,0,0,gptbucks,,,,,,,0,,1.0,0,1.0
34100154,AADA166AF838943E667AD9B74FE239D0,6,3,6,0,neodev,PHL,09,Batangas,124.6.181.78,,,0,,0.5,360,1.0
