_golden	chemical_id	chemical_name	disease_id	disease_name	form_abstract	form_title	old_cf_work_unit_id	original_job_id	pmid	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	MESH:D005978	"<span class=""chemical"">glutathione</span>"	MESH:D004409	"<span class=""disease"">dyskinesia</span>"	"Effect of methanolic extract of Hibiscus rosa sinensis (100-300 mg/kg) was studied on reserpine-induced orofacial <span class=""disease"">dyskinesia</span> and neurochemical alterations. The rats were treated with intraperitoneal reserpine (1 mg/kg, ip) for 3 days every other day. On day 5, vacuous chewing movements and tongue protrusions were counted for 5 min. Reserpine treated rats significantly developed vacuous chewing movements and tongue protrusions however, coadministration of Hibiscus rosa sinensis roots extract (100, 200 and 300 mg/kg, per orally) attenuated the effects. Biochemical analysis of brain revealed that the reserpine treatment significantly increased lipid peroxidation and decreased levels of superoxide dismutase (SOD), catalase (CAT) and <span class=""chemical"">glutathione</span> reductase (GSH), an index of oxidative stress process. Coadministration of extract significantly reduced the lipid peroxidation and reversed the decrease in brain SOD, CAT and GSH levels. The results of the present study suggested that Hibiscus rosa sinensis had a protective role against reserpine-induced orofacial <span class=""disease"">dyskinesia</span> and oxidative stress."	Effect of Hibiscus rosa sinensis on reserpine-induced neurobehavioral and biochemical alterations in rats.			19761039.0	bcv_devset_test_100_hard_417		
	MESH:D013481	"<span class=""chemical"">superoxide</span>"	MESH:D004409	"<span class=""disease"">dyskinesia</span>"	"Effect of methanolic extract of Hibiscus rosa sinensis (100-300 mg/kg) was studied on reserpine-induced orofacial <span class=""disease"">dyskinesia</span> and neurochemical alterations. The rats were treated with intraperitoneal reserpine (1 mg/kg, ip) for 3 days every other day. On day 5, vacuous chewing movements and tongue protrusions were counted for 5 min. Reserpine treated rats significantly developed vacuous chewing movements and tongue protrusions however, coadministration of Hibiscus rosa sinensis roots extract (100, 200 and 300 mg/kg, per orally) attenuated the effects. Biochemical analysis of brain revealed that the reserpine treatment significantly increased lipid peroxidation and decreased levels of <span class=""chemical"">superoxide</span> dismutase (SOD), catalase (CAT) and glutathione reductase (GSH), an index of oxidative stress process. Coadministration of extract significantly reduced the lipid peroxidation and reversed the decrease in brain SOD, CAT and GSH levels. The results of the present study suggested that Hibiscus rosa sinensis had a protective role against reserpine-induced orofacial <span class=""disease"">dyskinesia</span> and oxidative stress."	Effect of Hibiscus rosa sinensis on reserpine-induced neurobehavioral and biochemical alterations in rats.			19761039.0	bcv_devset_test_100_hard_418		
	MESH:C467484	"<span class=""chemical"">VEGF165</span>"	MESH:D003248	"<span class=""disease"">constipation</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of thalidomide in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of thalidomide using an intra-patient dose escalation schedule. Patients began thalidomide at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma <span class=""chemical"">VEGF165</span> levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and <span class=""disease"">constipation</span> were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma <span class=""chemical"">VEGF165</span> levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of thalidomide in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of thalidomide for renal cell carcinoma is unclear.</p>"	A phase II study of thalidomide in advanced metastatic renal cell carcinoma.			12448656.0	bcv_devset_test_100_hard_419		
	MESH:C467484	"<span class=""chemical"">VEGF165</span>"	MESH:D009362	"<span class=""disease"">metastases</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of thalidomide in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of thalidomide using an intra-patient dose escalation schedule. Patients began thalidomide at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma <span class=""chemical"">VEGF165</span> levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary <span class=""disease"">metastases</span> (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and constipation were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma <span class=""chemical"">VEGF165</span> levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of thalidomide in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of thalidomide for renal cell carcinoma is unclear.</p>"	A phase II study of thalidomide in advanced metastatic renal cell carcinoma.			12448656.0	bcv_devset_test_100_hard_420		
	MESH:C467484	"<span class=""chemical"">VEGF165</span>"	MESH:D002292	"<span class=""disease"">renal cell carcinoma</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of thalidomide in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of thalidomide using an intra-patient dose escalation schedule. Patients began thalidomide at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma <span class=""chemical"">VEGF165</span> levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and constipation were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma <span class=""chemical"">VEGF165</span> levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of thalidomide in <span class=""disease"">renal cell carcinoma</span>. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of thalidomide for <span class=""disease"">renal cell carcinoma</span> is unclear.</p>"	"A phase II study of thalidomide in advanced metastatic <span class=""disease"">renal cell carcinoma</span>."			12448656.0	bcv_devset_test_100_hard_421		
	MESH:C467484	"<span class=""chemical"">VEGF165</span>"	MESH:D064420	"<span class=""disease"">toxicity/toxicities</span>"	"<p>OBJECTIVES: To evaluate the <span class=""disease"">toxicity</span> and activity of thalidomide in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of thalidomide using an intra-patient dose escalation schedule. Patients began thalidomide at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma <span class=""chemical"">VEGF165</span> levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and constipation were prominent <span class=""disease"">toxicities</span> and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma <span class=""chemical"">VEGF165</span> levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of thalidomide in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of thalidomide for renal cell carcinoma is unclear.</p>"	A phase II study of thalidomide in advanced metastatic renal cell carcinoma.			12448656.0	bcv_devset_test_100_hard_422		
	MESH:C467484	"<span class=""chemical"">VEGF165</span>"	MESH:D007680	"<span class=""disease"">renal cell cancer</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of thalidomide in patients with advanced metastatic <span class=""disease"">renal cell cancer</span> and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of thalidomide using an intra-patient dose escalation schedule. Patients began thalidomide at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma <span class=""chemical"">VEGF165</span> levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and constipation were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma <span class=""chemical"">VEGF165</span> levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of thalidomide in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of thalidomide for renal cell carcinoma is unclear.</p>"	A phase II study of thalidomide in advanced metastatic renal cell carcinoma.			12448656.0	bcv_devset_test_100_hard_423		
	MESH:C467484	"<span class=""chemical"">VEGF165</span>"	MESH:D006970	"<span class=""disease"">Somnolence</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of thalidomide in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of thalidomide using an intra-patient dose escalation schedule. Patients began thalidomide at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma <span class=""chemical"">VEGF165</span> levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. <span class=""disease"">Somnolence</span> and constipation were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma <span class=""chemical"">VEGF165</span> levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of thalidomide in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of thalidomide for renal cell carcinoma is unclear.</p>"	A phase II study of thalidomide in advanced metastatic renal cell carcinoma.			12448656.0	bcv_devset_test_100_hard_424		
	MESH:D013792	"<span class=""chemical"">thalidomide</span>"	MESH:D003248	"<span class=""disease"">constipation</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of <span class=""chemical"">thalidomide</span> in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of <span class=""chemical"">thalidomide</span> using an intra-patient dose escalation schedule. Patients began <span class=""chemical"">thalidomide</span> at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma VEGF165 levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and <span class=""disease"">constipation</span> were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma VEGF165 levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of <span class=""chemical"">thalidomide</span> in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of <span class=""chemical"">thalidomide</span> for renal cell carcinoma is unclear.</p>"	"A phase II study of <span class=""chemical"">thalidomide</span> in advanced metastatic renal cell carcinoma."			12448656.0	bcv_devset_test_100_hard_425		
	MESH:D013792	"<span class=""chemical"">thalidomide</span>"	MESH:D009362	"<span class=""disease"">metastases</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of <span class=""chemical"">thalidomide</span> in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of <span class=""chemical"">thalidomide</span> using an intra-patient dose escalation schedule. Patients began <span class=""chemical"">thalidomide</span> at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma VEGF165 levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary <span class=""disease"">metastases</span> (4%), one minor response, and 2 patients stable for over 6 months. Somnolence and constipation were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma VEGF165 levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of <span class=""chemical"">thalidomide</span> in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of <span class=""chemical"">thalidomide</span> for renal cell carcinoma is unclear.</p>"	"A phase II study of <span class=""chemical"">thalidomide</span> in advanced metastatic renal cell carcinoma."			12448656.0	bcv_devset_test_100_hard_426		
	MESH:D013792	"<span class=""chemical"">thalidomide</span>"	MESH:D006970	"<span class=""disease"">Somnolence</span>"	"<p>OBJECTIVES: To evaluate the toxicity and activity of <span class=""chemical"">thalidomide</span> in patients with advanced metastatic renal cell cancer and to measure changes of one angiogenic factor, vascular endothelial growth factor (VEGF)165, with therapy. </p><p>PATIENTS AND METHODS: 29 patients were enrolled on a study of <span class=""chemical"">thalidomide</span> using an intra-patient dose escalation schedule. Patients began <span class=""chemical"">thalidomide</span> at 400 mg/d and escalated as tolerated to 1200 mg/d by day 54. Fifty-nine per cent of patients had had previous therapy with IL-2 and 52% were performance status 2 or 3. Systemic plasma VEGF165 levels were measured by dual monoclonal ELISA in 8 patients. </p><p>RESULTS: 24 patients were evaluable for response with one partial response of 11 months duration of a patient with hepatic and pulmonary metastases (4%), one minor response, and 2 patients stable for over 6 months. <span class=""disease"">Somnolence</span> and constipation were prominent toxicities and most patients could not tolerate the 1200 mg/day dose level. Systemic plasma VEGF165 levels did not change with therapy. </p><p>CONCLUSION: These results are consistent with a low level of activity of <span class=""chemical"">thalidomide</span> in renal cell carcinoma. Administration of doses over 800 mg/day was difficult to achieve in this patient population, however lower doses were practical. The dose-response relationship, if any, of <span class=""chemical"">thalidomide</span> for renal cell carcinoma is unclear.</p>"	"A phase II study of <span class=""chemical"">thalidomide</span> in advanced metastatic renal cell carcinoma."			12448656.0	bcv_devset_test_100_hard_427		
	MESH:C027278	"<span class=""chemical"">hypaque 76</span>"	MESH:D007022	"<span class=""disease"">hypotension</span>"	"Sequential measurement of QT interval during left ventricular angiography was made 30 seconds and one, three, five and ten minutes after injection of <span class=""chemical"">hypaque 76</span>. The subjects were ten patients found to have normal left ventricles and coronary arteries. Significant QTC prolongation occurred in 30 seconds to one minute in association with marked <span class=""disease"">hypotension</span> and elevation of cardiac output."	"Time course alterations of QTC interval due to <span class=""chemical"">hypaque 76</span>."			3973521.0	bcv_devset_test_100_hard_428		
	MESH:C027278	"<span class=""chemical"">hypaque 76</span>"	MESH:D008133	"<span class=""disease"">QTC prolongation</span>"	"Sequential measurement of QT interval during left ventricular angiography was made 30 seconds and one, three, five and ten minutes after injection of <span class=""chemical"">hypaque 76</span>. The subjects were ten patients found to have normal left ventricles and coronary arteries. Significant <span class=""disease"">QTC prolongation</span> occurred in 30 seconds to one minute in association with marked hypotension and elevation of cardiac output."	"Time course alterations of QTC interval due to <span class=""chemical"">hypaque 76</span>."			3973521.0	bcv_devset_test_100_hard_429		
	MESH:D003404	"<span class=""chemical"">creatinine</span>"	MESH:D006402	"<span class=""disease"">hematologic/oncologic disorder</span>"	"Amikacin is an aminoglycoside commonly used to provide empirical double gram-negative treatment for febrile neutropenia and other suspected infections. Strategies of extended-interval and conventional dosing have been utilized extensively in the general medical population; however, data are lacking to support a dosing strategy in the hematology/oncology population. To evaluate amikacin-associated nephrotoxicity in an adult hematology/oncology population, a prospective, randomized, open-label trial was conducted at a university-affiliated medical center. Forty patients with a diagnosis consistent with a <span class=""disease"">hematologic/oncologic disorder</span> that required treatment with an aminoglycoside were randomized to either conventional or extended-interval amikacin. The occurrence of nephrotoxicity by means of an increase in serum <span class=""chemical"">creatinine</span> and evaluation of efficacy via amikacin serum concentrations with respective pathogens were assessed. The occurrence of nephrotoxicity was similar between the conventional and extended-interval groups, at 10% and 5%, respectively (P = 1.00). Six patients in the conventional group had a positive culture, compared with none in the extended-interval group (P = 0.002). The occurrence of nephrotoxicity was similar between the two dosing regimens, but the distribution of risk factors was variable between the two groups. Efficacy could not be assessed."	An evaluation of amikacin nephrotoxicity in the hematology/oncology population.			18356633.0	bcv_devset_test_100_hard_430		
	MESH:D003404	"<span class=""chemical"">creatinine</span>"	MESH:D064147	"<span class=""disease"">febrile neutropenia</span>"	"Amikacin is an aminoglycoside commonly used to provide empirical double gram-negative treatment for <span class=""disease"">febrile neutropenia</span> and other suspected infections. Strategies of extended-interval and conventional dosing have been utilized extensively in the general medical population; however, data are lacking to support a dosing strategy in the hematology/oncology population. To evaluate amikacin-associated nephrotoxicity in an adult hematology/oncology population, a prospective, randomized, open-label trial was conducted at a university-affiliated medical center. Forty patients with a diagnosis consistent with a hematologic/oncologic disorder that required treatment with an aminoglycoside were randomized to either conventional or extended-interval amikacin. The occurrence of nephrotoxicity by means of an increase in serum <span class=""chemical"">creatinine</span> and evaluation of efficacy via amikacin serum concentrations with respective pathogens were assessed. The occurrence of nephrotoxicity was similar between the conventional and extended-interval groups, at 10% and 5%, respectively (P = 1.00). Six patients in the conventional group had a positive culture, compared with none in the extended-interval group (P = 0.002). The occurrence of nephrotoxicity was similar between the two dosing regimens, but the distribution of risk factors was variable between the two groups. Efficacy could not be assessed."	An evaluation of amikacin nephrotoxicity in the hematology/oncology population.			18356633.0	bcv_devset_test_100_hard_431		
	MESH:D003404	"<span class=""chemical"">creatinine</span>"	MESH:D007239	"<span class=""disease"">infections</span>"	"Amikacin is an aminoglycoside commonly used to provide empirical double gram-negative treatment for febrile neutropenia and other suspected <span class=""disease"">infections</span>. Strategies of extended-interval and conventional dosing have been utilized extensively in the general medical population; however, data are lacking to support a dosing strategy in the hematology/oncology population. To evaluate amikacin-associated nephrotoxicity in an adult hematology/oncology population, a prospective, randomized, open-label trial was conducted at a university-affiliated medical center. Forty patients with a diagnosis consistent with a hematologic/oncologic disorder that required treatment with an aminoglycoside were randomized to either conventional or extended-interval amikacin. The occurrence of nephrotoxicity by means of an increase in serum <span class=""chemical"">creatinine</span> and evaluation of efficacy via amikacin serum concentrations with respective pathogens were assessed. The occurrence of nephrotoxicity was similar between the conventional and extended-interval groups, at 10% and 5%, respectively (P = 1.00). Six patients in the conventional group had a positive culture, compared with none in the extended-interval group (P = 0.002). The occurrence of nephrotoxicity was similar between the two dosing regimens, but the distribution of risk factors was variable between the two groups. Efficacy could not be assessed."	An evaluation of amikacin nephrotoxicity in the hematology/oncology population.			18356633.0	bcv_devset_test_100_hard_432		
	MESH:D015230	"<span class=""chemical"">Prostaglandin D2</span>"	MESH:D010146	"<span class=""disease"">pain</span>"	"The effects of intrathecal administration of prostaglandins on <span class=""disease"">pain</span> responses in conscious mice were evaluated by using hot plate and acetic acid writhing tests. <span class=""chemical"">Prostaglandin D2</span> (0.5-3 ng/mouse) had a hyperalgesic action on the response to a hot plate during a 3-60 min period after injection. Prostaglandin E2 showed a hyperalgesic effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of <span class=""chemical"">prostaglandin D2</span>. Similar results were obtained by acetic acid writhing tests. The hyperalgesic effect of <span class=""chemical"">prostaglandin D2</span> was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by AH6809, a prostanoid EP1-receptor antagonist. Conversely, prostaglandin E2-induced hyperalgesia was blocked by AH6809 (greater than or equal to 500 ng) but not by the substance P antagonist. Prostaglandin F2 alpha had little effect on <span class=""disease"">pain</span> responses. These results demonstrate that both <span class=""chemical"">prostaglandin D2</span> and prostaglandin E2 exert hyperalgesia in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_433		
	MESH:C053876	"<span class=""chemical"">AH6809</span>"	MESH:D010146	"<span class=""disease"">pain</span>"	"The effects of intrathecal administration of prostaglandins on <span class=""disease"">pain</span> responses in conscious mice were evaluated by using hot plate and acetic acid writhing tests. Prostaglandin D2 (0.5-3 ng/mouse) had a hyperalgesic action on the response to a hot plate during a 3-60 min period after injection. Prostaglandin E2 showed a hyperalgesic effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2. Similar results were obtained by acetic acid writhing tests. The hyperalgesic effect of prostaglandin D2 was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by <span class=""chemical"">AH6809</span>, a prostanoid EP1-receptor antagonist. Conversely, prostaglandin E2-induced hyperalgesia was blocked by <span class=""chemical"">AH6809</span> (greater than or equal to 500 ng) but not by the substance P antagonist. Prostaglandin F2 alpha had little effect on <span class=""disease"">pain</span> responses. These results demonstrate that both prostaglandin D2 and prostaglandin E2 exert hyperalgesia in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_434		
	MESH:D015232	"<span class=""chemical"">Prostaglandin E2</span>"	MESH:D010146	"<span class=""disease"">pain</span>"	"The effects of intrathecal administration of prostaglandins on <span class=""disease"">pain</span> responses in conscious mice were evaluated by using hot plate and acetic acid writhing tests. Prostaglandin D2 (0.5-3 ng/mouse) had a hyperalgesic action on the response to a hot plate during a 3-60 min period after injection. <span class=""chemical"">Prostaglandin E2</span> showed a hyperalgesic effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2. Similar results were obtained by acetic acid writhing tests. The hyperalgesic effect of prostaglandin D2 was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by AH6809, a prostanoid EP1-receptor antagonist. Conversely, <span class=""chemical"">prostaglandin E2</span>-induced hyperalgesia was blocked by AH6809 (greater than or equal to 500 ng) but not by the substance P antagonist. Prostaglandin F2 alpha had little effect on <span class=""disease"">pain</span> responses. These results demonstrate that both prostaglandin D2 and <span class=""chemical"">prostaglandin E2</span> exert hyperalgesia in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_435		
	MESH:D015237	"<span class=""chemical"">Prostaglandin F2 alpha</span>"	MESH:D006930	"<span class=""disease"">hyperalgesia/hyperalgesic</span>"	"The effects of intrathecal administration of prostaglandins on pain responses in conscious mice were evaluated by using hot plate and acetic acid writhing tests. Prostaglandin D2 (0.5-3 ng/mouse) had a <span class=""disease"">hyperalgesic</span> action on the response to a hot plate during a 3-60 min period after injection. Prostaglandin E2 showed a <span class=""disease"">hyperalgesic</span> effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2. Similar results were obtained by acetic acid writhing tests. The <span class=""disease"">hyperalgesic</span> effect of prostaglandin D2 was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by AH6809, a prostanoid EP1-receptor antagonist. Conversely, prostaglandin E2-induced <span class=""disease"">hyperalgesia</span> was blocked by AH6809 (greater than or equal to 500 ng) but not by the substance P antagonist. <span class=""chemical"">Prostaglandin F2 alpha</span> had little effect on pain responses. These results demonstrate that both prostaglandin D2 and prostaglandin E2 exert <span class=""disease"">hyperalgesia</span> in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_436		
	MESH:D019342	"<span class=""chemical"">acetic acid</span>"	MESH:D006930	"<span class=""disease"">hyperalgesia/hyperalgesic</span>"	"The effects of intrathecal administration of prostaglandins on pain responses in conscious mice were evaluated by using hot plate and <span class=""chemical"">acetic acid</span> writhing tests. Prostaglandin D2 (0.5-3 ng/mouse) had a <span class=""disease"">hyperalgesic</span> action on the response to a hot plate during a 3-60 min period after injection. Prostaglandin E2 showed a <span class=""disease"">hyperalgesic</span> effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2. Similar results were obtained by <span class=""chemical"">acetic acid</span> writhing tests. The <span class=""disease"">hyperalgesic</span> effect of prostaglandin D2 was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by AH6809, a prostanoid EP1-receptor antagonist. Conversely, prostaglandin E2-induced <span class=""disease"">hyperalgesia</span> was blocked by AH6809 (greater than or equal to 500 ng) but not by the substance P antagonist. Prostaglandin F2 alpha had little effect on pain responses. These results demonstrate that both prostaglandin D2 and prostaglandin E2 exert <span class=""disease"">hyperalgesia</span> in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_437		
	MESH:D010400	"<span class=""chemical"">pg</span>"	MESH:D010146	"<span class=""disease"">pain</span>"	"The effects of intrathecal administration of prostaglandins on <span class=""disease"">pain</span> responses in conscious mice were evaluated by using hot plate and acetic acid writhing tests. Prostaglandin D2 (0.5-3 ng/mouse) had a hyperalgesic action on the response to a hot plate during a 3-60 min period after injection. Prostaglandin E2 showed a hyperalgesic effect at doses of 1 <span class=""chemical"">pg</span> to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2. Similar results were obtained by acetic acid writhing tests. The hyperalgesic effect of prostaglandin D2 was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by AH6809, a prostanoid EP1-receptor antagonist. Conversely, prostaglandin E2-induced hyperalgesia was blocked by AH6809 (greater than or equal to 500 ng) but not by the substance P antagonist. Prostaglandin F2 alpha had little effect on <span class=""disease"">pain</span> responses. These results demonstrate that both prostaglandin D2 and prostaglandin E2 exert hyperalgesia in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_438		
	MESH:D011453	"<span class=""chemical"">prostaglandins</span>"	MESH:D006930	"<span class=""disease"">hyperalgesia/hyperalgesic</span>"	"The effects of intrathecal administration of <span class=""chemical"">prostaglandins</span> on pain responses in conscious mice were evaluated by using hot plate and acetic acid writhing tests. Prostaglandin D2 (0.5-3 ng/mouse) had a <span class=""disease"">hyperalgesic</span> action on the response to a hot plate during a 3-60 min period after injection. Prostaglandin E2 showed a <span class=""disease"">hyperalgesic</span> effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2. Similar results were obtained by acetic acid writhing tests. The <span class=""disease"">hyperalgesic</span> effect of prostaglandin D2 was blocked by simultaneous injection of a substance P antagonist (greater than or equal to 100 ng) but not by AH6809, a prostanoid EP1-receptor antagonist. Conversely, prostaglandin E2-induced <span class=""disease"">hyperalgesia</span> was blocked by AH6809 (greater than or equal to 500 ng) but not by the substance P antagonist. Prostaglandin F2 alpha had little effect on pain responses. These results demonstrate that both prostaglandin D2 and prostaglandin E2 exert <span class=""disease"">hyperalgesia</span> in the spinal cord, but in different ways."	Nociceptive effects induced by intrathecal administration of prostaglandin D2, E2, or F2 alpha to conscious mice.			2322844.0	bcv_devset_test_100_hard_439		
