_golden	chemical_id	chemical_name	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	sentence_id	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	MESH:C476513	"<span class=""chemical"">levobupivacaine</span>"	MESH:D001145	"<span class=""disease"">dysrhythmias</span>"	"The cumulative doses of <span class=""chemical"">levobupivacaine</span> that produced <span class=""disease"">dysrhythmias</span> and asystole were smaller than the corresponding doses of ropivacaine, but they were larger than those of bupivacaine."		11524350.0	11524350_MESH:C476513_MESH:D001145	11524350_10	bcv_devset_test_100_easy_381		
	MESH:C037663	"<span class=""chemical"">ropivacaine</span>"	MESH:D001145	"<span class=""disease"">dysrhythmias</span>"	"The cumulative doses of levobupivacaine that produced <span class=""disease"">dysrhythmias</span> and asystole were smaller than the corresponding doses of <span class=""chemical"">ropivacaine</span>, but they were larger than those of bupivacaine."		11524350.0	11524350_MESH:C037663_MESH:D001145	11524350_10	bcv_devset_test_100_easy_382		
	MESH:D002045	"<span class=""chemical"">bupivacaine</span>"	MESH:D006323	"<span class=""disease"">asystole</span>"	"The cumulative doses of levobupivacaine that produced dysrhythmias and <span class=""disease"">asystole</span> were smaller than the corresponding doses of ropivacaine, but they were larger than those of <span class=""chemical"">bupivacaine</span>."		11524350.0	11524350_MESH:D002045_MESH:D006323	11524350_10	bcv_devset_test_100_easy_383		
	MESH:C476513	"<span class=""chemical"">levobupivacaine</span>"	MESH:D006323	"<span class=""disease"">asystole</span>"	"The cumulative doses of <span class=""chemical"">levobupivacaine</span> that produced dysrhythmias and <span class=""disease"">asystole</span> were smaller than the corresponding doses of ropivacaine, but they were larger than those of bupivacaine."		11524350.0	11524350_MESH:C476513_MESH:D006323	11524350_10	bcv_devset_test_100_easy_384		
	MESH:D002045	"<span class=""chemical"">bupivacaine</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"We conclude that the systemic <span class=""disease"">toxicity</span> of levobupivacaine is intermediate between that of ropivacaine and <span class=""chemical"">bupivacaine</span> when administered at the same rate and that ropivacaine-induced cardiac arrest appears to be more susceptible to treatment than that induced by <span class=""chemical"">bupivacaine</span> or levobupivacaine."		11524350.0	11524350_MESH:D002045_MESH:D064420	11524350_13	bcv_devset_test_100_easy_385		
	MESH:C476513	"<span class=""chemical"">levobupivacaine</span>"	MESH:D006323	"<span class=""disease"">cardiac arrest</span>"	"We conclude that the systemic toxicity of <span class=""chemical"">levobupivacaine</span> is intermediate between that of ropivacaine and bupivacaine when administered at the same rate and that ropivacaine-induced <span class=""disease"">cardiac arrest</span> appears to be more susceptible to treatment than that induced by bupivacaine or <span class=""chemical"">levobupivacaine</span>."		11524350.0	11524350_MESH:C476513_MESH:D006323	11524350_13	bcv_devset_test_100_easy_386		
	MESH:C476513	"<span class=""chemical"">levobupivacaine</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"We conclude that the systemic <span class=""disease"">toxicity</span> of <span class=""chemical"">levobupivacaine</span> is intermediate between that of ropivacaine and bupivacaine when administered at the same rate and that ropivacaine-induced cardiac arrest appears to be more susceptible to treatment than that induced by bupivacaine or <span class=""chemical"">levobupivacaine</span>."		11524350.0	11524350_MESH:C476513_MESH:D064420	11524350_13	bcv_devset_test_100_easy_387		
	MESH:D002045	"<span class=""chemical"">bupivacaine</span>"	MESH:D006323	"<span class=""disease"">cardiac arrest</span>"	"We conclude that the systemic toxicity of levobupivacaine is intermediate between that of ropivacaine and <span class=""chemical"">bupivacaine</span> when administered at the same rate and that ropivacaine-induced <span class=""disease"">cardiac arrest</span> appears to be more susceptible to treatment than that induced by <span class=""chemical"">bupivacaine</span> or levobupivacaine."		11524350.0	11524350_MESH:D002045_MESH:D006323	11524350_13	bcv_devset_test_100_easy_388		
	MESH:C037663	"<span class=""chemical"">ropivacaine</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"We conclude that the systemic <span class=""disease"">toxicity</span> of levobupivacaine is intermediate between that of <span class=""chemical"">ropivacaine</span> and bupivacaine when administered at the same rate and that <span class=""chemical"">ropivacaine</span>-induced cardiac arrest appears to be more susceptible to treatment than that induced by bupivacaine or levobupivacaine."		11524350.0	11524350_MESH:C037663_MESH:D064420	11524350_13	bcv_devset_test_100_easy_389		
	MESH:D010396	"<span class=""chemical"">Penicillamine</span>"	MESH:D001172	"<span class=""disease"">rheumatoid arthritis</span>"	"<span class=""chemical"">Penicillamine</span>-induced rapidly progressive glomerulonephritis in a patient with <span class=""disease"">rheumatoid arthritis</span>."		8267029.0	8267029_MESH:D010396_MESH:D001172	8267029_0	bcv_devset_test_100_easy_390		
	MESH:D010396	"<span class=""chemical"">D-penicillamine</span>"	MESH:D001172	"<span class=""disease"">rheumatoid arthritis</span>"	"A 67-year-old woman with <span class=""disease"">rheumatoid arthritis</span> presented rapidly progressive glomerulonephritis (RPGN) after 5 months of <span class=""chemical"">D-penicillamine</span> (250 mg/day) treatment."		8267029.0	8267029_MESH:D010396_MESH:D001172	8267029_1	bcv_devset_test_100_easy_391		
	MESH:D010396	"<span class=""chemical"">D-penicillamine</span>"	MESH:D011507	"<span class=""disease"">proteinuria</span>"	"This new case of RPGN in the course of <span class=""chemical"">D-penicillamine</span> treatment emphasizes the need for frequent monitoring of renal function and evaluation of urinary sediment and <span class=""disease"">proteinuria</span> in these patients."		8267029.0	8267029_MESH:D010396_MESH:D011507	8267029_6	bcv_devset_test_100_easy_392		
	MESH:D012254	"<span class=""chemical"">ribavirin</span>"	MESH:D000743	"<span class=""disease"">ribavirin-induced hemolytic anemia</span>"	"Management strategies for <span class=""chemical""></span><span class=""disease"">ribavirin</span>-induced hemolytic anemia in the treatment of hepatitis C: clinical and economic implications."		11705128.0	11705128_MESH:D012254_MESH:D000743	11705128_0	bcv_devset_test_100_easy_393		
	MESH:D012254	"<span class=""chemical"">ribavirin</span>"	MESH:D006526	"<span class=""disease"">hepatitis C</span>"	"Management strategies for <span class=""chemical"">ribavirin</span>-induced hemolytic anemia in the treatment of <span class=""disease"">hepatitis C</span>: clinical and economic implications."		11705128.0	11705128_MESH:D012254_MESH:D006526	11705128_0	bcv_devset_test_100_easy_394		
	MESH:D012254	"<span class=""chemical"">ribavirin</span>"	MESH:D019698	"<span class=""disease"">CHC/chronic hepatitis C</span>"	"OBJECTIVES: Recently published studies have demonstrated increased efficacy and cost-effectiveness of combination therapy with interferon and alpha-2b/<span class=""chemical"">ribavirin</span> compared with interferon-alpha monotherapy in the treatment of <span class=""disease"">chronic hepatitis C</span> (<span class=""disease"">CHC</span>)."		11705128.0	11705128_MESH:D012254_MESH:D019698	11705128_1	bcv_devset_test_100_easy_395		
	MESH:D016898	"<span class=""chemical"">interferon-alpha</span>"	MESH:D019698	"<span class=""disease"">CHC/chronic hepatitis C</span>"	"OBJECTIVES: Recently published studies have demonstrated increased efficacy and cost-effectiveness of combination therapy with interferon and alpha-2b/ribavirin compared with <span class=""chemical"">interferon-alpha</span> monotherapy in the treatment of <span class=""disease"">chronic hepatitis C</span> (<span class=""disease"">CHC</span>)."		11705128.0	11705128_MESH:D016898_MESH:D019698	11705128_1	bcv_devset_test_100_easy_396		
	MESH:D012254	"<span class=""chemical"">ribavirin</span>"	MESH:D000743	"<span class=""disease"">ribavirin-induced hemolytic anemia/RIHA</span>"	"Combination therapy is associated with a clinically important adverse effect: <span class=""chemical""></span><span class=""disease"">ribavirin</span>-induced hemolytic anemia (<span class=""disease"">RIHA</span>)."		11705128.0	11705128_MESH:D012254_MESH:D000743	11705128_2	bcv_devset_test_100_easy_397		
	MESH:D012254	"<span class=""chemical"">ribavirin</span>"	MESH:D000743	"<span class=""disease"">RIHA</span>"	"The standard of care for management of <span class=""disease"">RIHA</span> is reduction or discontinuation of the <span class=""chemical"">ribavirin</span> dosage."		11705128.0	11705128_MESH:D012254_MESH:D000743	11705128_8	bcv_devset_test_100_easy_398		
	MESH:D012254	"<span class=""chemical"">ribavirin</span>"	MESH:D000743	"<span class=""disease"">RIHA</span>"	"Questions remain about the optimal dose of <span class=""chemical"">ribavirin</span> and the incidence of <span class=""disease"">RIHA</span> in a real-world population."		11705128.0	11705128_MESH:D012254_MESH:D000743	11705128_13	bcv_devset_test_100_easy_399		
	MESH:D004298	"<span class=""chemical"">dopamine</span>"	MESH:D010300	"<span class=""disease"">parkinsonian</span>"	"Potential therapeutic use of the selective <span class=""chemical"">dopamine</span> D1 receptor agonist, A-86929: an acute study in <span class=""disease"">parkinsonian</span> levodopa-primed monkeys."		9270571.0	9270571_MESH:D004298_MESH:D010300	9270571_0	bcv_devset_test_100_easy_400		
	MESH:D007980	"<span class=""chemical"">levodopa</span>"	MESH:D010300	"<span class=""disease"">parkinsonian</span>"	"Potential therapeutic use of the selective dopamine D1 receptor agonist, A-86929: an acute study in <span class=""disease"">parkinsonian</span> <span class=""chemical"">levodopa</span>-primed monkeys."		9270571.0	9270571_MESH:D007980_MESH:D010300	9270571_0	bcv_devset_test_100_easy_401		
	MESH:C095427	"<span class=""chemical"">A-86929</span>"	MESH:D010300	"<span class=""disease"">parkinsonian</span>"	"Potential therapeutic use of the selective dopamine D1 receptor agonist, <span class=""chemical"">A-86929</span>: an acute study in <span class=""disease"">parkinsonian</span> levodopa-primed monkeys."		9270571.0	9270571_MESH:C095427_MESH:D010300	9270571_0	bcv_devset_test_100_easy_402		
	MESH:D004298	"<span class=""chemical"">dopamine/DA</span>"	MESH:D010300	"<span class=""disease"">PD/Parkinson's disease</span>"	"The clinical utility of <span class=""chemical"">dopamine</span> (<span class=""chemical"">DA</span>) D1 receptor agonists in the treatment of <span class=""disease"">Parkinson's disease</span> (<span class=""disease"">PD</span>) is still unclear."		9270571.0	9270571_MESH:D004298_MESH:D010300	9270571_1	bcv_devset_test_100_easy_403		
	MESH:D015632	"<span class=""chemical"">MPTP/1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine</span>"	MESH:D004409	"<span class=""disease"">dyskinesias/dyskinetic</span>"	"We therefore conducted the present acute dose-response study in four <span class=""chemical"">1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine</span> (<span class=""chemical"">MPTP</span>)-exposed cynomolgus monkeys primed to exhibit levodopa-induced <span class=""disease"">dyskinesias</span> to evaluate the locomotor and <span class=""disease"">dyskinetic</span> effects on challenge with four doses (from 0.03 to 1.0 mg/kg) of A-86929 ([-]-[5aR,11bS]-4,5,5a,6,7,11b-hexahydro-2-propyl-3-thia-5-+ ++azacyclopent-1- ena[c]phenathrene-9-10-diol), a selective and full DA D1-like receptor agonist with an intermediate duration of action."		9270571.0	9270571_MESH:D015632_MESH:D004409	9270571_3	bcv_devset_test_100_easy_404		
	MESH:C095427	"<span class=""chemical"">[-]-[5aR,11bS]-4,5,5a,6,7,11b-hexahydro-2-propyl-3-thia-5-+ ++azacyclopent-1- ena[c]phenathrene-9-10-diol/A-86929</span>"	MESH:D004409	"<span class=""disease"">dyskinesias/dyskinetic</span>"	"We therefore conducted the present acute dose-response study in four 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-exposed cynomolgus monkeys primed to exhibit levodopa-induced <span class=""disease"">dyskinesias</span> to evaluate the locomotor and <span class=""disease"">dyskinetic</span> effects on challenge with four doses (from 0.03 to 1.0 mg/kg) of <span class=""chemical"">A-86929</span> (<span class=""chemical"">[-]-[5aR,11bS]-4,5,5a,6,7,11b-hexahydro-2-propyl-3-thia-5-+ ++azacyclopent-1- ena[c]phenathrene-9-10-diol</span>), a selective and full DA D1-like receptor agonist with an intermediate duration of action."		9270571.0	9270571_MESH:C095427_MESH:D004409	9270571_3	bcv_devset_test_100_easy_405		
	MESH:D004298	"<span class=""chemical"">DA</span>"	MESH:D004409	"<span class=""disease"">dyskinesias/dyskinetic</span>"	"We therefore conducted the present acute dose-response study in four 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-exposed cynomolgus monkeys primed to exhibit levodopa-induced <span class=""disease"">dyskinesias</span> to evaluate the locomotor and <span class=""disease"">dyskinetic</span> effects on challenge with four doses (from 0.03 to 1.0 mg/kg) of A-86929 ([-]-[5aR,11bS]-4,5,5a,6,7,11b-hexahydro-2-propyl-3-thia-5-+ ++azacyclopent-1- ena[c]phenathrene-9-10-diol), a selective and full <span class=""chemical"">DA</span> D1-like receptor agonist with an intermediate duration of action."		9270571.0	9270571_MESH:D004298_MESH:D004409	9270571_3	bcv_devset_test_100_easy_406		
	MESH:C095427	"<span class=""chemical"">A-86929</span>"	MESH:D010302	"<span class=""disease"">parkinsonism</span>"	"Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of levodopa."		9270571.0	9270571_MESH:C095427_MESH:D010302	9270571_5	bcv_devset_test_100_easy_407		
	MESH:C416545	"<span class=""chemical"">LY-171555</span>"	MESH:D004409	"<span class=""disease"">dyskinesias</span>"	"Acute administration of A-86929 was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa."		9270571.0	9270571_MESH:C416545_MESH:D004409	9270571_5	bcv_devset_test_100_easy_408		
	MESH:D015632	"<span class=""chemical"">MPTP</span>"	MESH:D004409	"<span class=""disease"">dyskinesias</span>"	"Acute administration of A-86929 was as efficacious in alleviating <span class=""chemical"">MPTP</span>-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa."		9270571.0	9270571_MESH:D015632_MESH:D004409	9270571_5	bcv_devset_test_100_easy_409		
	MESH:C095427	"<span class=""chemical"">A-86929</span>"	MESH:D004409	"<span class=""disease"">dyskinesias</span>"	"Acute administration of <span class=""chemical"">A-86929</span> was as efficacious in alleviating MPTP-induced parkinsonism as levodopa and LY-171555, but was less likely to reproduce the levodopa-induced <span class=""disease"">dyskinesias</span> in these animals than with either LY-171555 or subsequent challenge of levodopa."		9270571.0	9270571_MESH:C095427_MESH:D004409	9270571_5	bcv_devset_test_100_easy_410		
	MESH:D007980	"<span class=""chemical"">levodopa</span>"	MESH:D010302	"<span class=""disease"">parkinsonism</span>"	"Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as <span class=""chemical"">levodopa</span> and LY-171555, but was less likely to reproduce the <span class=""chemical"">levodopa</span>-induced dyskinesias in these animals than with either LY-171555 or subsequent challenge of <span class=""chemical"">levodopa</span>."		9270571.0	9270571_MESH:D007980_MESH:D010302	9270571_5	bcv_devset_test_100_easy_411		
	MESH:C416545	"<span class=""chemical"">LY-171555</span>"	MESH:D010302	"<span class=""disease"">parkinsonism</span>"	"Acute administration of A-86929 was as efficacious in alleviating MPTP-induced <span class=""disease"">parkinsonism</span> as levodopa and <span class=""chemical"">LY-171555</span>, but was less likely to reproduce the levodopa-induced dyskinesias in these animals than with either <span class=""chemical"">LY-171555</span> or subsequent challenge of levodopa."		9270571.0	9270571_MESH:C416545_MESH:D010302	9270571_5	bcv_devset_test_100_easy_412		
	MESH:D004298	"<span class=""chemical"">DA</span>"	MESH:D010300	"<span class=""disease"">PD</span>"	"Potent <span class=""chemical"">DA</span> D1 receptor agents with an intermediate duration of efficacy such as A-86929 (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention."		9270571.0	9270571_MESH:D004298_MESH:D010300	9270571_7	bcv_devset_test_100_easy_413		
	MESH:C095427	"<span class=""chemical"">A-86929</span>"	MESH:D010300	"<span class=""disease"">PD</span>"	"Potent DA D1 receptor agents with an intermediate duration of efficacy such as <span class=""chemical"">A-86929</span> (approximately 4 hr at higher doses tested) are potential therapeutic tools in <span class=""disease"">PD</span> and merit further attention."		9270571.0	9270571_MESH:C095427_MESH:D010300	9270571_7	bcv_devset_test_100_easy_414		
	MESH:D004298	"<span class=""chemical"">DA/Dopamine</span>"	MESH:D004827	"<span class=""disease"">epileptic seizures</span>"	"<span class=""chemical"">Dopamine</span> (<span class=""chemical"">DA</span>), through D1/D2 receptor-mediated signaling, plays a major role in the control of <span class=""disease"">epileptic seizures</span> arising in the limbic system."		11860278.0	11860278_MESH:D004298_MESH:D004827	11860278_1	bcv_devset_test_100_easy_415		
	MESH:D004298	"<span class=""chemical"">DA</span>"	MESH:D004827	"<span class=""disease"">epilepsy</span>"	"In this respect, little is known about the role of <span class=""chemical"">DA</span> receptors in the occurrence of <span class=""disease"">epilepsy</span>-induced neuronal cell death."		11860278.0	11860278_MESH:D004298_MESH:D004827	11860278_3	bcv_devset_test_100_easy_416		
	MESH:D010862	"<span class=""chemical"">pilocarpine</span>"	MESH:D020258	"<span class=""disease"">neurotoxicity</span>"	"Here we analyze the occurrence of seizures and <span class=""disease"">neurotoxicity</span> in D2R -/- mice treated with the cholinergic agonist <span class=""chemical"">pilocarpine</span>."		11860278.0	11860278_MESH:D010862_MESH:D020258	11860278_4	bcv_devset_test_100_easy_417		
	MESH:D007608	"<span class=""chemical"">KA</span>"	MESH:D012640	"<span class=""disease"">seizures</span>"	"However, pilocarpine-induced <span class=""disease"">seizures</span> result in a more widespread neuronal death in both WT and D2R -/- brains in comparison to <span class=""chemical"">KA</span>."		11860278.0	11860278_MESH:D007608_MESH:D012640	11860278_7	bcv_devset_test_100_easy_418		
	MESH:D018698	"<span class=""chemical"">glutamate</span>"	MESH:D012640	"<span class=""disease"">seizures</span>"	"Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both <span class=""chemical"">glutamate</span> and acetylcholine."		11860278.0	11860278_MESH:D018698_MESH:D012640	11860278_8	bcv_devset_test_100_easy_419		
	MESH:D000109	"<span class=""chemical"">acetylcholine</span>"	MESH:D012640	"<span class=""disease"">seizures</span>"	"Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>."		11860278.0	11860278_MESH:D000109_MESH:D012640	11860278_8	bcv_devset_test_100_easy_420		
	MESH:D005665	"<span class=""chemical"">furosemide</span>"	MESH:D012206	"<span class=""disease"">rhabdomyolysis</span>"	"Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation."		8492347.0	8492347_MESH:D005665_MESH:D012206	8492347_0	bcv_devset_test_100_easy_421		
	MESH:D008274	"<span class=""chemical"">magnesium</span>"	MESH:D013746	"<span class=""disease"">Tetany</span>"	"<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation."		8492347.0	8492347_MESH:D008274_MESH:D013746	8492347_0	bcv_devset_test_100_easy_422		
	MESH:D005665	"<span class=""chemical"">furosemide</span>"	MESH:D013746	"<span class=""disease"">Tetany</span>"	"<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation."		8492347.0	8492347_MESH:D005665_MESH:D013746	8492347_0	bcv_devset_test_100_easy_423		
	MESH:D008274	"<span class=""chemical"">magnesium</span>"	MESH:D012206	"<span class=""disease"">rhabdomyolysis</span>"	"Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation."		8492347.0	8492347_MESH:D008274_MESH:D012206	8492347_0	bcv_devset_test_100_easy_424		
	MESH:D002118	"<span class=""chemical"">calcium</span>"	MESH:D013035	"<span class=""disease"">muscle spasms</span>"	"While severe hypokalemia may cause muscle weakness, severe hypomagnesemia is associated with <span class=""disease"">muscle spasms</span> and tetany which cannot be corrected by potassium and <span class=""chemical"">calcium</span> supplementation alone (1,2)."		8492347.0	8492347_MESH:D002118_MESH:D013035	8492347_2	bcv_devset_test_100_easy_425		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:C537153	"<span class=""disease"">hypomagnesemia</span>"	"While severe hypokalemia may cause muscle weakness, severe <span class=""disease"">hypomagnesemia</span> is associated with muscle spasms and tetany which cannot be corrected by <span class=""chemical"">potassium</span> and calcium supplementation alone (1,2)."		8492347.0	8492347_MESH:D011188_MESH:C537153	8492347_2	bcv_devset_test_100_easy_426		
	MESH:D002118	"<span class=""chemical"">calcium</span>"	MESH:C537153	"<span class=""disease"">hypomagnesemia</span>"	"While severe hypokalemia may cause muscle weakness, severe <span class=""disease"">hypomagnesemia</span> is associated with muscle spasms and tetany which cannot be corrected by potassium and <span class=""chemical"">calcium</span> supplementation alone (1,2)."		8492347.0	8492347_MESH:D002118_MESH:C537153	8492347_2	bcv_devset_test_100_easy_427		
	MESH:D002118	"<span class=""chemical"">calcium</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"While severe <span class=""disease"">hypokalemia</span> may cause muscle weakness, severe hypomagnesemia is associated with muscle spasms and tetany which cannot be corrected by potassium and <span class=""chemical"">calcium</span> supplementation alone (1,2)."		8492347.0	8492347_MESH:D002118_MESH:D007008	8492347_2	bcv_devset_test_100_easy_428		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"While severe <span class=""disease"">hypokalemia</span> may cause muscle weakness, severe hypomagnesemia is associated with muscle spasms and tetany which cannot be corrected by <span class=""chemical"">potassium</span> and calcium supplementation alone (1,2)."		8492347.0	8492347_MESH:D011188_MESH:D007008	8492347_2	bcv_devset_test_100_easy_429		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D013746	"<span class=""disease"">tetany</span>"	"While severe hypokalemia may cause muscle weakness, severe hypomagnesemia is associated with muscle spasms and <span class=""disease"">tetany</span> which cannot be corrected by <span class=""chemical"">potassium</span> and calcium supplementation alone (1,2)."		8492347.0	8492347_MESH:D011188_MESH:D013746	8492347_2	bcv_devset_test_100_easy_430		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D013035	"<span class=""disease"">muscle spasms</span>"	"While severe hypokalemia may cause muscle weakness, severe hypomagnesemia is associated with <span class=""disease"">muscle spasms</span> and tetany which cannot be corrected by <span class=""chemical"">potassium</span> and calcium supplementation alone (1,2)."		8492347.0	8492347_MESH:D011188_MESH:D013035	8492347_2	bcv_devset_test_100_easy_431		
	MESH:D002118	"<span class=""chemical"">calcium</span>"	MESH:D013746	"<span class=""disease"">tetany</span>"	"While severe hypokalemia may cause muscle weakness, severe hypomagnesemia is associated with muscle spasms and <span class=""disease"">tetany</span> which cannot be corrected by potassium and <span class=""chemical"">calcium</span> supplementation alone (1,2)."		8492347.0	8492347_MESH:D002118_MESH:D013746	8492347_2	bcv_devset_test_100_easy_432		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D018908	"<span class=""disease"">muscle weakness</span>"	"While severe hypokalemia may cause <span class=""disease"">muscle weakness</span>, severe hypomagnesemia is associated with muscle spasms and tetany which cannot be corrected by <span class=""chemical"">potassium</span> and calcium supplementation alone (1,2)."		8492347.0	8492347_MESH:D011188_MESH:D018908	8492347_2	bcv_devset_test_100_easy_433		
	MESH:D002118	"<span class=""chemical"">calcium</span>"	MESH:D018908	"<span class=""disease"">muscle weakness</span>"	"While severe hypokalemia may cause <span class=""disease"">muscle weakness</span>, severe hypomagnesemia is associated with muscle spasms and tetany which cannot be corrected by potassium and <span class=""chemical"">calcium</span> supplementation alone (1,2)."		8492347.0	8492347_MESH:D002118_MESH:D018908	8492347_2	bcv_devset_test_100_easy_434		
	MESH:D008274	"<span class=""chemical"">magnesium</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"Symptomatic <span class=""disease"">hypokalemia</span> has been reported in such patients (3-7) and in one case hypocalcemia was observed (8), but the effects of <span class=""chemical"">magnesium</span> depletion were not noted in these patients."		8492347.0	8492347_MESH:D008274_MESH:D007008	8492347_4	bcv_devset_test_100_easy_435		
	MESH:D008274	"<span class=""chemical"">magnesium</span>"	MESH:D006996	"<span class=""disease"">hypocalcemia</span>"	"Symptomatic hypokalemia has been reported in such patients (3-7) and in one case <span class=""disease"">hypocalcemia</span> was observed (8), but the effects of <span class=""chemical"">magnesium</span> depletion were not noted in these patients."		8492347.0	8492347_MESH:D008274_MESH:D006996	8492347_4	bcv_devset_test_100_easy_436		
	MESH:D064704	"<span class=""chemical"">levofloxacin</span>"	MESH:D012852	"<span class=""disease"">sinusitis</span>"	"Open-label assessment of <span class=""chemical"">levofloxacin</span> for the treatment of acute bacterial <span class=""disease"">sinusitis</span> in adults."		9564988.0	9564988_MESH:D064704_MESH:D012852	9564988_0	bcv_devset_test_100_easy_437		
	MESH:D064704	"<span class=""chemical"">levofloxacin</span>"	MESH:D012852	"<span class=""disease"">sinusitis</span>"	"PURPOSE: To evaluate the efficacy and safety of <span class=""chemical"">levofloxacin</span> (500 mg orally once daily for 10 to 14 days) in treating adult outpatients with acute bacterial <span class=""disease"">sinusitis</span>."		9564988.0	9564988_MESH:D064704_MESH:D012852	9564988_1	bcv_devset_test_100_easy_438		
	MESH:D064704	"<span class=""chemical"">levofloxacin</span>"	MESH:D012852	"<span class=""disease"">sinusitis</span>"	"CONCLUSION: The results of this study indicate that <span class=""chemical"">levofloxacin</span> 500 mg once daily is an effective and safe treatment for acute bacterial <span class=""disease"">sinusitis</span>."		9564988.0	9564988_MESH:D064704_MESH:D012852	9564988_14	bcv_devset_test_100_easy_439		
	MESH:D015742	"<span class=""chemical"">propofol</span>"	MESH:D006620	"<span class=""disease"">hip fracture</span>"	"PATIENTS AND METHODS: We performed a double-blind, randomized controlled trial at an academic medical center of elderly patients (>or=65 years) without preoperative delirium or severe dementia who underwent <span class=""disease"">hip fracture</span> repair under spinal anesthesia with <span class=""chemical"">propofol</span> sedation."		20042557.0	20042557_MESH:D015742_MESH:D006620	20042557_2	bcv_devset_test_100_easy_440		
	MESH:D015742	"<span class=""chemical"">propofol</span>"	MESH:D003704	"<span class=""disease"">dementia</span>"	"PATIENTS AND METHODS: We performed a double-blind, randomized controlled trial at an academic medical center of elderly patients (>or=65 years) without preoperative delirium or severe <span class=""disease"">dementia</span> who underwent hip fracture repair under spinal anesthesia with <span class=""chemical"">propofol</span> sedation."		20042557.0	20042557_MESH:D015742_MESH:D003704	20042557_2	bcv_devset_test_100_easy_441		
	MESH:D015742	"<span class=""chemical"">propofol</span>"	MESH:D003693	"<span class=""disease"">delirium</span>"	"PATIENTS AND METHODS: We performed a double-blind, randomized controlled trial at an academic medical center of elderly patients (>or=65 years) without preoperative <span class=""disease"">delirium</span> or severe dementia who underwent hip fracture repair under spinal anesthesia with <span class=""chemical"">propofol</span> sedation."		20042557.0	20042557_MESH:D015742_MESH:D003693	20042557_2	bcv_devset_test_100_easy_442		
	MESH:D015742	"<span class=""chemical"">propofol</span>"	MESH:D011183	"<span class=""disease"">postoperative delirium</span>"	"CONCLUSION: The use of light <span class=""chemical"">propofol</span> sedation decreased the prevalence of <span class=""disease"">postoperative delirium</span> by 50% compared with deep sedation."		20042557.0	20042557_MESH:D015742_MESH:D011183	20042557_8	bcv_devset_test_100_easy_443		
	MESH:D013999	"<span class=""chemical"">timolol</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"Amelioration of bendrofluazide-induced <span class=""disease"">hypokalemia</span> by <span class=""chemical"">timolol</span>."		326460.0	326460_MESH:D013999_MESH:D007008	326460_0	bcv_devset_test_100_easy_444		
