_golden	chemical_id	chemical_name	disease_id	disease_name	form_abstract	form_title	old_cf_work_unit_id	original_job_id	pmid	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
True	D017239	"<span class=""chemical"">Paclitaxel</span>"	D013921	"<span class=""disease"">thrombocytopenia</span>"	"<p>BACKGROUND: Cisplatin-based chemotherapy combinations improve quality of life and survival in advanced nonsmall cell lung carcinoma (NSCLC). The emergence of new active drugs might translate into more effective regimens for the treatment of this disease. </p><p>METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a <span class=""chemical"">paclitaxel</span>, cisplatin, and gemcitabine combination to treat metastatic NSCLC. Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of <span class=""chemical"">paclitaxel</span> (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and gemcitabine (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks. Although responding patients were scheduled to receive consolidation radiotherapy and 24 patients received preplanned second-line chemotherapy after disease progression, the response and toxicity rates reported refer only to the chemotherapy regimen given. </p><p>RESULTS: All the patients were examined for toxicity; 34 were examinable for response. An objective response was observed in 73.5% of the patients (95% confidence interval [CI], 55.6-87.1%), including 4 complete responses (11.7%). According to intention-to-treat, the overall response rate was 71.4% (95% CI, 53. 7-85.4%). After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for <span class=""chemical"">paclitaxel</span> (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for gemcitabine (86.2%). World Health Organization Grade 3-4 neutropenia and <span class=""disease"">thrombocytopenia</span> occurred in 39.9% and 11.4% of patients, respectively. There was one treatment-related death. Nonhematologic toxicities were mild. After a median follow-up of 22 months, the median progression free survival rate was 7 months, and the median survival time was 16 months. </p><p>CONCLUSIONS: The combination of <span class=""chemical"">paclitaxel</span>, cisplatin, and gemcitabine is well tolerated and shows high activity in metastatic NSCLC. This treatment merits further comparison with other cisplatin-based regimens.</p>"	"<span class=""chemical"">Paclitaxel</span>, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma."	756359595.0	754530.0	11135224	bcv_hard_4_job_754530_regular_work	yes_direct	
True	C016986	"<span class=""chemical"">apraclonidine/aponidine hydrochloride</span>"	D003229	"<span class=""disease"">Conjunctival blanching</span>"	"We prospectively evaluated the adverse reactions of <span class=""chemical"">apraclonidine</span> in 20 normal volunteers by instilling a single drop of 1% <span class=""chemical"">apraclonidine</span> in their right eyes. Examinations, including blood pressure, pulse rate, conjunctiva and cornea, intraocular pressure (IOP), pupil diameter, basal tear secretion and margin reflex distance of both upper and lower eyelids, were performed prior to entry and at 1, 3, 5 and 7 hours after instillation. The ocular hypotensive effects were statistically significant for <span class=""chemical"">apraclonidine</span>-treated eyes throughout the study and also statistically significant for contralateral eyes from three hours after topical administration of 1% <span class=""chemical"">apraclonidine</span>. Decreases in systolic blood pressure were statistically, but not clinically, significant. No significant changes in diastolic blood pressure, pulse rate and basal tear secretion were noted. <span class=""disease"">Conjunctival blanching</span> and mydriasis were commonly found. Upper lid retraction was frequently noted. While the elevations of the upper lid margin in most subjects were not more than 2 mm and did not cause noticeable change in appearance, one subject suffered from mechanical entropion and marked corneal abrasion 3 hours after instillation of the medication. This may well be a particularly notable finding in Asian people."	"Evaluation of adverse reactions of <span class=""chemical"">aponidine hydrochloride</span> ophthalmic solution."	756359643.0	754530.0	8590259	bcv_hard_52_job_754530_regular_work	yes_direct	
True	C056507	"<span class=""chemical"">gemcitabine</span>"	D013921	"<span class=""disease"">thrombocytopenia</span>"	"<p>BACKGROUND: Cisplatin-based chemotherapy combinations improve quality of life and survival in advanced nonsmall cell lung carcinoma (NSCLC). The emergence of new active drugs might translate into more effective regimens for the treatment of this disease. </p><p>METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and <span class=""chemical"">gemcitabine</span> combination to treat metastatic NSCLC. Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and <span class=""chemical"">gemcitabine</span> (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks. Although responding patients were scheduled to receive consolidation radiotherapy and 24 patients received preplanned second-line chemotherapy after disease progression, the response and toxicity rates reported refer only to the chemotherapy regimen given. </p><p>RESULTS: All the patients were examined for toxicity; 34 were examinable for response. An objective response was observed in 73.5% of the patients (95% confidence interval [CI], 55.6-87.1%), including 4 complete responses (11.7%). According to intention-to-treat, the overall response rate was 71.4% (95% CI, 53. 7-85.4%). After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for <span class=""chemical"">gemcitabine</span> (86.2%). World Health Organization Grade 3-4 neutropenia and <span class=""disease"">thrombocytopenia</span> occurred in 39.9% and 11.4% of patients, respectively. There was one treatment-related death. Nonhematologic toxicities were mild. After a median follow-up of 22 months, the median progression free survival rate was 7 months, and the median survival time was 16 months. </p><p>CONCLUSIONS: The combination of paclitaxel, cisplatin, and <span class=""chemical"">gemcitabine</span> is well tolerated and shows high activity in metastatic NSCLC. This treatment merits further comparison with other cisplatin-based regimens.</p>"	"Paclitaxel, cisplatin, and <span class=""chemical"">gemcitabine</span> combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma."	756359601.0	754530.0	11135224	bcv_hard_10_job_754530_regular_work	yes_direct	
True	C016986	"<span class=""chemical"">apraclonidine/aponidine hydrochloride</span>"	D015878	"<span class=""disease"">mydriasis</span>"	"We prospectively evaluated the adverse reactions of <span class=""chemical"">apraclonidine</span> in 20 normal volunteers by instilling a single drop of 1% <span class=""chemical"">apraclonidine</span> in their right eyes. Examinations, including blood pressure, pulse rate, conjunctiva and cornea, intraocular pressure (IOP), pupil diameter, basal tear secretion and margin reflex distance of both upper and lower eyelids, were performed prior to entry and at 1, 3, 5 and 7 hours after instillation. The ocular hypotensive effects were statistically significant for <span class=""chemical"">apraclonidine</span>-treated eyes throughout the study and also statistically significant for contralateral eyes from three hours after topical administration of 1% <span class=""chemical"">apraclonidine</span>. Decreases in systolic blood pressure were statistically, but not clinically, significant. No significant changes in diastolic blood pressure, pulse rate and basal tear secretion were noted. Conjunctival blanching and <span class=""disease"">mydriasis</span> were commonly found. Upper lid retraction was frequently noted. While the elevations of the upper lid margin in most subjects were not more than 2 mm and did not cause noticeable change in appearance, one subject suffered from mechanical entropion and marked corneal abrasion 3 hours after instillation of the medication. This may well be a particularly notable finding in Asian people."	"Evaluation of adverse reactions of <span class=""chemical"">aponidine hydrochloride</span> ophthalmic solution."	756359641.0	754530.0	8590259	bcv_hard_50_job_754530_regular_work	yes_direct	
True	C056507	"<span class=""chemical"">gemcitabine</span>"	D009503	"<span class=""disease"">neutropenia</span>"	"<p>BACKGROUND: Cisplatin-based chemotherapy combinations improve quality of life and survival in advanced nonsmall cell lung carcinoma (NSCLC). The emergence of new active drugs might translate into more effective regimens for the treatment of this disease. </p><p>METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and <span class=""chemical"">gemcitabine</span> combination to treat metastatic NSCLC. Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, cisplatin (120 mg/m(2) given intravenously in 6 hours) on Day 1, and <span class=""chemical"">gemcitabine</span> (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks. Although responding patients were scheduled to receive consolidation radiotherapy and 24 patients received preplanned second-line chemotherapy after disease progression, the response and toxicity rates reported refer only to the chemotherapy regimen given. </p><p>RESULTS: All the patients were examined for toxicity; 34 were examinable for response. An objective response was observed in 73.5% of the patients (95% confidence interval [CI], 55.6-87.1%), including 4 complete responses (11.7%). According to intention-to-treat, the overall response rate was 71.4% (95% CI, 53. 7-85.4%). After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for cisplatin (97.3%), and 1378 mg/m(2) for <span class=""chemical"">gemcitabine</span> (86.2%). World Health Organization Grade 3-4 <span class=""disease"">neutropenia</span> and thrombocytopenia occurred in 39.9% and 11.4% of patients, respectively. There was one treatment-related death. Nonhematologic toxicities were mild. After a median follow-up of 22 months, the median progression free survival rate was 7 months, and the median survival time was 16 months. </p><p>CONCLUSIONS: The combination of paclitaxel, cisplatin, and <span class=""chemical"">gemcitabine</span> is well tolerated and shows high activity in metastatic NSCLC. This treatment merits further comparison with other cisplatin-based regimens.</p>"	"Paclitaxel, cisplatin, and <span class=""chemical"">gemcitabine</span> combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma."	756359603.0	754530.0	11135224	bcv_hard_12_job_754530_regular_work	yes_direct	
True	D010248	"<span class=""chemical"">paramethasone</span>"	D014581	"<span class=""disease"">urticaria</span>"	"Two patients treated with parenteral <span class=""chemical"">paramethasone</span> (Triniol) and dexamethasone (Sedionbel) are described. A few minutes after administration of the drugs, they presented <span class=""disease"">urticaria</span> (patients 1 and 2) and conjunctivitis (patient 1). The purpose of our study was to determine the cause of the patients' reactions, the immunological mechanisms involved and whether these patients would be able to tolerate any kind of corticoid. Clinical examinations and skin, oral and parenteral challenges with different corticosteroids and ELISA tests were performed. In the two patients, skin and ELISA tests with <span class=""chemical"">paramethasone</span> were negative, as was the prick test with each of its excipients. A single-blind parenteral challenge with Triniol was positive in both patients after the administration of 1 ml of the drug, and negative with its excipients. We also carried out oral and parenteral challenges with other corticosteroids and found intolerance to some of them. These results suggest that <span class=""chemical"">paramethasone</span> caused pseudoallergic reactions in our patients. Corticosteroids different from <span class=""chemical"">paramethasone</span> also produced hypersensitivity reactions in these patients; however, a few of them were tolerated. The basic mechanisms of those reactions are not yet fully understood. To our knowledge, this is the first report of a pseudo-allergy caused by <span class=""chemical"">paramethasone</span>."	Pseudo-allergic reactions to corticosteroids: diagnosis and alternatives.	756359655.0	754530.0	7582165	bcv_hard_64_job_754530_regular_work	yes_direct	
True	D002945	"<span class=""chemical"">cisplatin</span>"	D013921	"<span class=""disease"">thrombocytopenia</span>"	"<p>BACKGROUND: <span class=""chemical"">Cisplatin</span>-based chemotherapy combinations improve quality of life and survival in advanced nonsmall cell lung carcinoma (NSCLC). The emergence of new active drugs might translate into more effective regimens for the treatment of this disease. </p><p>METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, <span class=""chemical"">cisplatin</span>, and gemcitabine combination to treat metastatic NSCLC. Thirty-five consecutive chemotherapy-naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0-2 were treated with a combination of paclitaxel (135 mg/m(2) given intravenously in 3 hours) on Day 1, <span class=""chemical"">cisplatin</span> (120 mg/m(2) given intravenously in 6 hours) on Day 1, and gemcitabine (800 mg/m(2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks. Although responding patients were scheduled to receive consolidation radiotherapy and 24 patients received preplanned second-line chemotherapy after disease progression, the response and toxicity rates reported refer only to the chemotherapy regimen given. </p><p>RESULTS: All the patients were examined for toxicity; 34 were examinable for response. An objective response was observed in 73.5% of the patients (95% confidence interval [CI], 55.6-87.1%), including 4 complete responses (11.7%). According to intention-to-treat, the overall response rate was 71.4% (95% CI, 53. 7-85.4%). After 154 courses of therapy, the median dose intensity was 131 mg/m(2) for paclitaxel (97.3%), 117 mg/m(2) for <span class=""chemical"">cisplatin</span> (97.3%), and 1378 mg/m(2) for gemcitabine (86.2%). World Health Organization Grade 3-4 neutropenia and <span class=""disease"">thrombocytopenia</span> occurred in 39.9% and 11.4% of patients, respectively. There was one treatment-related death. Nonhematologic toxicities were mild. After a median follow-up of 22 months, the median progression free survival rate was 7 months, and the median survival time was 16 months. </p><p>CONCLUSIONS: The combination of paclitaxel, <span class=""chemical"">cisplatin</span>, and gemcitabine is well tolerated and shows high activity in metastatic NSCLC. This treatment merits further comparison with other <span class=""chemical"">cisplatin</span>-based regimens.</p>"	"Paclitaxel, <span class=""chemical"">cisplatin</span>, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma."	756359598.0	754530.0	11135224	bcv_hard_7_job_754530_regular_work	yes_direct	
True	D000109	"<span class=""chemical"">ACh/acetylcholine</span>"	D014202	"<span class=""disease"">tremor</span>"	"<p>BACKGROUND: The septo-hippocampal cholinergic pathway has been implicated in epileptogenesis, and genetic factors influence the response to cholinergic agents, but limited data are available on cholinergic involvement in alcohol withdrawal severity. Thus, the relationship between cholinergic activity and responsiveness and alcohol withdrawal was investigated in a genetic animal model of ethanol withdrawal severity. </p><p>METHODS: Cholinergic convulsant sensitivity was examined in alcohol-na  ve Withdrawal Seizure-Prone (WSP) and-Resistant (WSR) mice. Animals were administered nicotine, carbachol, or neostigmine via timed tail vein infusion, and the latencies to onset of <span class=""disease"">tremor</span> and clonus were recorded and converted to threshold dose. We also used microdialysis to measure basal and potassium-stimulated <span class=""chemical"">acetylcholine</span> (<span class=""chemical"">ACh</span>) release in the CA1 region of the hippocampus. Potassium was applied by reverse dialysis twice, separated by 75 min. Hippocampal <span class=""chemical"">ACh</span> also was measured during testing for handling-induced convulsions. </p><p>RESULTS: Sensitivity to several convulsion endpoints induced by nicotine, carbachol, and neostigmine were significantly greater in WSR versus WSP mice. In microdialysis experiments, the lines did not differ in basal release of <span class=""chemical"">ACh</span>, and 50 mM KCl increased <span class=""chemical"">ACh</span> output in both lines of mice. However, the increase in release of <span class=""chemical"">ACh</span> produced by the first application of KCl was 2-fold higher in WSP versus WSR mice. When hippocampal <span class=""chemical"">ACh</span> was measured during testing for handling-induced convulsions, extracellular <span class=""chemical"">ACh</span> was significantly elevated (192%) in WSP mice, but was nonsignificantly elevated (59%) in WSR mice. </p><p>CONCLUSIONS: These results suggest that differences in cholinergic activity and postsynaptic sensitivity to cholinergic convulsants may be associated with ethanol withdrawal severity and implicate cholinergic mechanisms in alcohol withdrawal. Specifically, WSP mice may have lower sensitivity to cholinergic convulsants compared with WSR because of postsynaptic receptor desensitization brought on by higher activity of cholinergic neurons.</p>"	"The relationship between hippocampal <span class=""chemical"">acetylcholine</span> release and cholinergic convulsant sensitivity in withdrawal seizure-prone and withdrawal seizure-resistant selected mouse lines."	756359646.0	754530.0	12198388	bcv_hard_55_job_754530_regular_work	no_relation	
True	D011239	"<span class=""chemical"">prednisolone</span>"	D009336	"<span class=""disease"">necrosis/necrotic</span>"	"Statins can cause a necrotizing myopathy and hyperCKaemia which is reversible on cessation of the drug. What is less well known is a phenomenon whereby statins may induce a myopathy, which persists or may progress after stopping the drug. We investigated the muscle pathology in 8 such cases. All had myofibre <span class=""disease"">necrosis</span> but only 3 had an inflammatory infiltrate. In all cases there was diffuse or multifocal up-regulation of MHC-I expression even in non-<span class=""disease"">necrotic</span> fibres. Progressive improvement occurred in 7 cases after commencement of <span class=""chemical"">prednisolone</span> and methotrexate, and in one case spontaneously. These observations suggest that statins may initiate an immune-mediated myopathy that persists after withdrawal of the drug and responds to immunosuppressive therapy. The mechanism of this myopathy is uncertain but may involve the induction by statins of an endoplasmic reticulum stress response with associated up-regulation of MHC-I expression and antigen presentation by muscle fibres."	Progressive myopathy with up-regulation of MHC-I associated with statin therapy.	756359623.0	754530.0	17241784	bcv_hard_32_job_754530_regular_work	no_relation	
True	D011188	"<span class=""chemical"">potassium</span>"	D012640	"<span class=""disease"">convulsions/convulsion/convulsants/seizure</span>"	"<p>BACKGROUND: The septo-hippocampal cholinergic pathway has been implicated in epileptogenesis, and genetic factors influence the response to cholinergic agents, but limited data are available on cholinergic involvement in alcohol withdrawal severity. Thus, the relationship between cholinergic activity and responsiveness and alcohol withdrawal was investigated in a genetic animal model of ethanol withdrawal severity. </p><p>METHODS: Cholinergic convulsant sensitivity was examined in alcohol-na  ve Withdrawal <span class=""disease"">Seizure</span>-Prone (WSP) and-Resistant (WSR) mice. Animals were administered nicotine, carbachol, or neostigmine via timed tail vein infusion, and the latencies to onset of tremor and clonus were recorded and converted to threshold dose. We also used microdialysis to measure basal and <span class=""chemical"">potassium</span>-stimulated acetylcholine (ACh) release in the CA1 region of the hippocampus. <span class=""chemical"">Potassium</span> was applied by reverse dialysis twice, separated by 75 min. Hippocampal ACh also was measured during testing for handling-induced <span class=""disease"">convulsions</span>. </p><p>RESULTS: Sensitivity to several <span class=""disease"">convulsion</span> endpoints induced by nicotine, carbachol, and neostigmine were significantly greater in WSR versus WSP mice. In microdialysis experiments, the lines did not differ in basal release of ACh, and 50 mM KCl increased ACh output in both lines of mice. However, the increase in release of ACh produced by the first application of KCl was 2-fold higher in WSP versus WSR mice. When hippocampal ACh was measured during testing for handling-induced <span class=""disease"">convulsions</span>, extracellular ACh was significantly elevated (192%) in WSP mice, but was nonsignificantly elevated (59%) in WSR mice. </p><p>CONCLUSIONS: These results suggest that differences in cholinergic activity and postsynaptic sensitivity to cholinergic <span class=""disease"">convulsants</span> may be associated with ethanol withdrawal severity and implicate cholinergic mechanisms in alcohol withdrawal. Specifically, WSP mice may have lower sensitivity to cholinergic <span class=""disease"">convulsants</span> compared with WSR because of postsynaptic receptor desensitization brought on by higher activity of cholinergic neurons.</p>"	"The relationship between hippocampal acetylcholine release and cholinergic convulsant sensitivity in withdrawal <span class=""disease"">seizure</span>-prone and withdrawal <span class=""disease"">seizure</span>-resistant selected mouse lines."	756359649.0	754530.0	12198388	bcv_hard_58_job_754530_regular_work	no_relation	
True	D049971	"<span class=""chemical"">thiazide</span>"	D006947	"<span class=""disease"">hyperkalemia</span>"	"<p>BACKGROUND: A previous randomized controlled trial evaluating the use of spironolactone in heart failure patients reported a low risk of <span class=""disease"">hyperkalemia</span> (2%) and renal insufficiency (0%). Because treatments for heart failure have changed since the benefits of spironolactone were reported, the prevalence of these complications may differ in current clinical practice. We therefore sought to determine the prevalence and clinical associations of <span class=""disease"">hyperkalemia</span> and renal insufficiency in heart failure patients treated with spironolactone. </p><p>METHODS: We performed a case control study of heart failure patients treated with spironolactone in our clinical practice. Cases were patients who developed <span class=""disease"">hyperkalemia</span> (K(+) >5.0 mEq/L) or renal insufficiency (Cr >or=2.5 mg/dL), and they were compared to 2 randomly selected controls per case. Clinical characteristics, medications, and serum chemistries at baseline and follow-up time periods were compared. </p><p>RESULTS: Sixty-seven of 926 patients (7.2%) required discontinuation of spironolactone due to <span class=""disease"">hyperkalemia</span> (n = 33) or renal failure (n = 34). Patients who developed <span class=""disease"">hyperkalemia</span> were older and more likely to have diabetes, had higher baseline serum potassium levels and lower baseline potassium supplement doses, and were more likely to be treated with beta-blockers than controls (n = 134). Patients who developed renal insufficiency had lower baseline body weight and higher baseline serum creatinine, required higher doses of loop diuretics, and were more likely to be treated with <span class=""chemical"">thiazide</span> diuretics than controls. </p><p>CONCLUSIONS: Spironolactone-induced <span class=""disease"">hyperkalemia</span> and renal insufficiency are more common in our clinical experience than reported previously. This difference is explained by patient comorbidities and more frequent use of beta-blockers.</p>"	"Spironolactone-induced renal insufficiency and <span class=""disease"">hyperkalemia</span> in patients with heart failure."	756359638.0	754530.0	15632880	bcv_hard_47_job_754530_regular_work	no_relation	
True	D003404	"<span class=""chemical"">creatinine</span>"	D011507	"<span class=""disease"">proteinuria</span>"	"Rats with lithium-induced nephropathy were subjected to high protein (HP) feeding, uninephrectomy (NX) or a combination of these, in an attempt to induce glomerular hyperfiltration and further progression of renal failure. Newborn female Wistar rats were fed a lithium-containing diet (50 mmol/kg) for 8 weeks and then randomized to normal diet, HP diet (40 vs. 19%), NX or HP+NX for another 8 weeks. Corresponding non-lithium pretreated groups were generated. When comparing all lithium treated versus non-lithium-treated groups, lithium caused a reduction in glomerular filtration rate (GFR) without significant changes in effective renal plasma flow (as determined by a marker secreted into the proximal tubules) or lithium clearance. Consequently, lithium pretreatment caused a fall in filtration fraction and an increase in fractional Li excretion. Lithium also caused <span class=""disease"">proteinuria</span> and systolic hypertension in absence of glomerulosclerosis. HP failed to accentuante progression of renal failure and in fact tended to increase GFR and decrease plasma <span class=""chemical"">creatinine</span> levels in lithium pretreated rats. NX caused an additive deterioration in GFR which, however, was ameliorated by HP. NX+HP caused a further rise in blood pressure in Li-pretreated rats. The results indicate that Li-induced nephropathy, even when the GFR is only modestly reduced, is associated with <span class=""disease"">proteinuria</span> and arterial systolic hypertension. In this model of chronic renal failure the decline in GFR is not accompanied by a corresponding fall in effective renal plasma flow, which may be the functional expression of the formation of nonfiltrating atubular glomeruli. The fractional reabsorption of tubular fluid by the proximal tubules is reduced, leaving the distal delivery unchanged.(ABSTRACT TRUNCATED AT 250 WORDS)"	Effects of uninephrectomy and high protein feeding on lithium-induced chronic renal failure in rats.	756359605.0	754530.0	1378968	bcv_hard_14_job_754530_regular_work	no_relation	
True	D002118	"<span class=""chemical"">calcium</span>"	D000568	"<span class=""disease"">amenorrhea</span>"	"<p>BACKGROUND: Markers of fibrinolysis, thrombin-activatable fibrinolysis inhibitor (TAFI), tissue-type plasminogen activator (tPA), and plasminogen activator inhibitor-1 (PAI-1) levels were studied for the evaluation of short-term effects of raloxifene administration in postmenopausal women. </p><p>METHODS: Thirty-nine postmenopausal women with osteopenia or osteoporosis were included in this prospective, controlled clinical study. Twenty-five women were given raloxifene hydrochloride (60 mg/day) plus <span class=""chemical"">calcium</span> (500 mg/day). Age-matched controls (n = 14) were given only <span class=""chemical"">calcium</span>. Plasma TAFI, tPA, and PAI-1 antigen levels were measured at baseline and after 3 months of treatment by commercially available ELISA kits. Variations of individuals were assessed by Wilcoxon's test. Relationship between those markers and demographic characteristics were investigated. </p><p>RESULTS: Three months of raloxifene treatment was associated with a significant decrease in the plasma TAFI antigen concentrations (16% change, P < 0.01), and a significant increase in tPA antigen concentrations (25% change, P < 0.05). A significant correlation was found between baseline TAFI antigen concentrations and the duration of <span class=""disease"">amenorrhea</span> (P < 0.05; r = 0.33). </p><p>CONCLUSION: We suggest that the increased risk of venous thromboembolism due to raloxifene treatment may be related to increased tPA levels, but not TAFI levels.</p>"	The effects of short-term raloxifene therapy on fibrinolysis markers: TAFI, tPA, and PAI-1.	756359684.0	754530.0	16167916	bcv_hard_93_job_754530_regular_work	no_relation	
True	D000431	"<span class=""chemical"">alcohol/ethanol</span>"	D014202	"<span class=""disease"">tremor</span>"	"<p>BACKGROUND: The septo-hippocampal cholinergic pathway has been implicated in epileptogenesis, and genetic factors influence the response to cholinergic agents, but limited data are available on cholinergic involvement in <span class=""chemical"">alcohol</span> withdrawal severity. Thus, the relationship between cholinergic activity and responsiveness and <span class=""chemical"">alcohol</span> withdrawal was investigated in a genetic animal model of <span class=""chemical"">ethanol</span> withdrawal severity. </p><p>METHODS: Cholinergic convulsant sensitivity was examined in <span class=""chemical"">alcohol</span>-na  ve Withdrawal Seizure-Prone (WSP) and-Resistant (WSR) mice. Animals were administered nicotine, carbachol, or neostigmine via timed tail vein infusion, and the latencies to onset of <span class=""disease"">tremor</span> and clonus were recorded and converted to threshold dose. We also used microdialysis to measure basal and potassium-stimulated acetylcholine (ACh) release in the CA1 region of the hippocampus. Potassium was applied by reverse dialysis twice, separated by 75 min. Hippocampal ACh also was measured during testing for handling-induced convulsions. </p><p>RESULTS: Sensitivity to several convulsion endpoints induced by nicotine, carbachol, and neostigmine were significantly greater in WSR versus WSP mice. In microdialysis experiments, the lines did not differ in basal release of ACh, and 50 mM KCl increased ACh output in both lines of mice. However, the increase in release of ACh produced by the first application of KCl was 2-fold higher in WSP versus WSR mice. When hippocampal ACh was measured during testing for handling-induced convulsions, extracellular ACh was significantly elevated (192%) in WSP mice, but was nonsignificantly elevated (59%) in WSR mice. </p><p>CONCLUSIONS: These results suggest that differences in cholinergic activity and postsynaptic sensitivity to cholinergic convulsants may be associated with <span class=""chemical"">ethanol</span> withdrawal severity and implicate cholinergic mechanisms in <span class=""chemical"">alcohol</span> withdrawal. Specifically, WSP mice may have lower sensitivity to cholinergic convulsants compared with WSR because of postsynaptic receptor desensitization brought on by higher activity of cholinergic neurons.</p>"	The relationship between hippocampal acetylcholine release and cholinergic convulsant sensitivity in withdrawal seizure-prone and withdrawal seizure-resistant selected mouse lines.	756359648.0	754530.0	12198388	bcv_hard_57_job_754530_regular_work	no_relation	
True	D005839	"<span class=""chemical"">gentamicin sulfate/gentamicin</span>"	D051437	"<span class=""disease"">renal insufficiency</span>"	"Two patients developed acute tubular necrosis, characterized clinically by acute oliguric renal failure, while they were receiving a combination of cephalothin sodium and <span class=""chemical"">gentamicin sulfate</span> therapy. Patients who are given this drug regimen should be observed very carefully for early signs of nephrotoxicity. High doses of this antibiotic combination should be avoided especially in elderly patients. Patients with <span class=""disease"">renal insufficiency</span> should not be given this regimen."	"Nephrotoxicity of combined cephalothin-<span class=""chemical"">gentamicin</span> regimen."	756359676.0	754530.0	1130930	bcv_hard_85_job_754530_regular_work	no_relation	
True	D003000	"<span class=""chemical"">clonidine</span>"	D001145	"<span class=""disease"">arrhythmia</span>"	"<p>BACKGROUND: Inhibition of cardiac sympathetic tone represents an important strategy for treatment of cardiovascular disease, including <span class=""disease"">arrhythmia</span>, coronary heart disease, and chronic heart failure. Activation of presynaptic alpha2-adrenoceptors is the most widely accepted mechanism of action of the antisympathetic drug <span class=""chemical"">clonidine</span>; however, other target proteins have been postulated to contribute to the in vivo actions of <span class=""chemical"">clonidine</span>. </p><p>METHODS AND RESULTS: To test whether <span class=""chemical"">clonidine</span> elicits pharmacological effects independent of alpha2-adrenoceptors, we have generated mice with a targeted deletion of all 3 alpha2-adrenoceptor subtypes (alpha2ABC-/-). Alpha2ABC-/- mice were completely unresponsive to the analgesic and hypnotic effects of <span class=""chemical"">clonidine</span>; however, <span class=""chemical"">clonidine</span> significantly lowered heart rate in alpha2ABC-/- mice by up to 150 bpm. <span class=""chemical"">Clonidine</span>-induced bradycardia in conscious alpha2ABC-/- mice was 32.3% (10 microg/kg) and 26.6% (100 microg/kg) of the effect in wild-type mice. A similar bradycardic effect of <span class=""chemical"">clonidine</span> was observed in isolated spontaneously beating right atria from alpha2ABC-knockout and wild-type mice. <span class=""chemical"">Clonidine</span> inhibited the native pacemaker current (I(f)) in isolated sinoatrial node pacemaker cells and the I(f)-generating hyperpolarization-activated cyclic nucleotide-gated (HCN) 2 and HCN4 channels in transfected HEK293 cells. As a consequence of blocking I(f), <span class=""chemical"">clonidine</span> reduced the slope of the diastolic depolarization and the frequency of pacemaker potentials in sinoatrial node cells from wild-type and alpha2ABC-knockout mice. </p><p>CONCLUSIONS: Direct inhibition of cardiac HCN pacemaker channels contributes to the bradycardic effects of <span class=""chemical"">clonidine</span> gene-targeted mice in vivo, and thus, <span class=""chemical"">clonidine</span>-like drugs represent novel structures for future HCN channel inhibitors.</p>"	"Direct inhibition of cardiac hyperpolarization-activated cyclic nucleotide-gated pacemaker channels by <span class=""chemical"">clonidine</span>."	756359665.0	754530.0	17261653	bcv_hard_74_job_754530_regular_work	no_relation	
