_golden	chemical_id	chemical_name	comment_box_gold_reason	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	uniq_id	useless_column_gold	useless_column_gold_reason	verify_relationship_gold	verify_relationship_gold_reason
	D010830	"<span class=""chemical"">eserine</span>"		D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"It is apparent that calcium chloride can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> caused by carbachol and <span class=""chemical"">eserine</span>."		6892185	6892185_D010830_D004830	bcv_easy_1061				
	D002122	"<span class=""chemical"">calcium chloride</span>"		D014202	"<span class=""disease"">tremor</span>"	"It is apparent that <span class=""chemical"">calcium chloride</span> can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions caused by carbachol and eserine."		6892185	6892185_D002122_D014202	bcv_easy_1062				
	D002122	"<span class=""chemical"">calcium chloride</span>"		D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"It is apparent that <span class=""chemical"">calcium chloride</span> can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> caused by carbachol and eserine."		6892185	6892185_D002122_D004830	bcv_easy_1063				
	D006514	"<span class=""chemical"">hepatitis B surface antigen</span>"		D012409	"<span class=""disease"">rubella</span>"	"Assessment was done on the following: prenatal screening for hepatitis B and <span class=""disease"">rubella</span>, administration of the hepatitis B vaccine birth dose to all infants, administration of hepatitis B immune globulin to infants who were born to <span class=""chemical"">hepatitis B surface antigen</span>-positive mothers, <span class=""disease"">rubella</span> immunity, and administration of in-hospital postpartum <span class=""disease"">rubella</span> vaccine to <span class=""disease"">rubella</span> nonimmune women."		15867025	15867025_D006514_D012409	bcv_easy_1064				
	D006514	"<span class=""chemical"">hepatitis B surface antigen</span>"		D006509	"<span class=""disease"">hepatitis B</span>"	"Assessment was done on the following: prenatal screening for <span class=""disease"">hepatitis B</span> and rubella, administration of the <span class=""disease"">hepatitis B</span> vaccine birth dose to all infants, administration of <span class=""disease"">hepatitis B</span> immune globulin to infants who were born to <span class=""chemical"">hepatitis B surface antigen</span>-positive mothers, rubella immunity, and administration of in-hospital postpartum rubella vaccine to rubella nonimmune women."		15867025	15867025_D006514_D006509	bcv_easy_1065				
	D006514	"<span class=""chemical"">hepatitis B surface antigen</span>"		D006509	"<span class=""disease"">hepatitis B</span>"	"All infants who were born to <span class=""chemical"">hepatitis B surface antigen</span>-positive mothers also received <span class=""disease"">hepatitis B</span> immune globulin."		15867025	15867025_D006514_D006509	bcv_easy_1066				
	D006493	"<span class=""chemical"">heparin</span>"		D013924	"<span class=""disease"">thrombophlebitis</span>"	"The disease occurred subsequent to the initiation of <span class=""chemical"">heparin</span> therapy for suspected pelvic <span class=""disease"">thrombophlebitis</span> and cleared rapidly subsequent to its discontinuation."		1255900	1255900_D006493_D013924	bcv_easy_1067				
	D011224	"<span class=""chemical"">prazosin</span>"		D006973	"<span class=""disease"">hypertensive</span>"	"Orthostatic hypotension occurs following alpha 2-adrenoceptor blockade in chronic <span class=""chemical"">prazosin</span>-pretreated conscious spontaneously <span class=""disease"">hypertensive</span> rats."		1355091	1355091_D011224_D006973	bcv_easy_1068				
	D011224	"<span class=""chemical"">prazosin</span>"		D007024	"<span class=""disease"">Orthostatic hypotension</span>"	"<span class=""disease"">Orthostatic hypotension</span> occurs following alpha 2-adrenoceptor blockade in chronic <span class=""chemical"">prazosin</span>-pretreated conscious spontaneously hypertensive rats."		1355091	1355091_D011224_D007024	bcv_easy_1069				
	D011224	"<span class=""chemical"">prazosin</span>"		D006973	"<span class=""disease"">hypertensive</span>"	"Studies were performed to evaluate whether chronic <span class=""chemical"">prazosin</span> treatment alters the alpha 2-adrenoceptor function for orthostatic control of arterial blood pressure in conscious spontaneously <span class=""disease"">hypertensive</span> rats (SHR)."		1355091	1355091_D011224_D006973	bcv_easy_1070				
	D015016	"<span class=""chemical"">rauwolscine</span>"		D007024	"<span class=""disease"">orthostatic hypotension</span>"	"However, the head-up tilt induced <span class=""disease"">orthostatic hypotension</span> in the SHR treated with prazosin (-16% MAP, n = 6), but not in the SHR treated with <span class=""chemical"">rauwolscine</span> (less than +2% MAP, n = 6)."		1355091	1355091_D015016_D007024	bcv_easy_1071				
	D011224	"<span class=""chemical"">prazosin</span>"		D007024	"<span class=""disease"">orthostatic hypotension</span>"	"However, the head-up tilt induced <span class=""disease"">orthostatic hypotension</span> in the SHR treated with <span class=""chemical"">prazosin</span> (-16% MAP, n = 6), but not in the SHR treated with rauwolscine (less than +2% MAP, n = 6)."		1355091	1355091_D011224_D007024	bcv_easy_1072				
	D011224	"<span class=""chemical"">prazosin</span>"		D007024	"<span class=""disease"">orthostatic hypotension</span>"	"Head-up tilts in these rats did not produce <span class=""disease"">orthostatic hypotension</span> when performed either prior to or after acute dosing of <span class=""chemical"">prazosin</span> (0.1 mg kg-1 i.p.)."		1355091	1355091_D011224_D007024	bcv_easy_1073				
	C056299	"<span class=""chemical"">Abbott-53693</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"The pressor responses and <span class=""disease"">bradycardia</span> to the alpha 1-agonist cirazoline (0.6 and 2 micrograms kg-1 i.v.), the alpha 2-agonist <span class=""chemical"">Abbott-53693</span> (1 and 3 micrograms kg-1 i.v.), and noradrenaline (0.1 and 1.0 micrograms kg-1 i.v.) were determined in conscious SHR with and without chronic prazosin pretreatment."		1355091	1355091_C056299_D001919	bcv_easy_1074				
	D011224	"<span class=""chemical"">prazosin</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"The pressor responses and <span class=""disease"">bradycardia</span> to the alpha 1-agonist cirazoline (0.6 and 2 micrograms kg-1 i.v.), the alpha 2-agonist Abbott-53693 (1 and 3 micrograms kg-1 i.v.), and noradrenaline (0.1 and 1.0 micrograms kg-1 i.v.) were determined in conscious SHR with and without chronic <span class=""chemical"">prazosin</span> pretreatment."		1355091	1355091_D011224_D001919	bcv_easy_1075				
	D009638	"<span class=""chemical"">noradrenaline</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"The pressor responses and <span class=""disease"">bradycardia</span> to the alpha 1-agonist cirazoline (0.6 and 2 micrograms kg-1 i.v.), the alpha 2-agonist Abbott-53693 (1 and 3 micrograms kg-1 i.v.), and <span class=""chemical"">noradrenaline</span> (0.1 and 1.0 micrograms kg-1 i.v.) were determined in conscious SHR with and without chronic prazosin pretreatment."		1355091	1355091_D009638_D001919	bcv_easy_1076				
	C014282	"<span class=""chemical"">cirazoline</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"The pressor responses and <span class=""disease"">bradycardia</span> to the alpha 1-agonist <span class=""chemical"">cirazoline</span> (0.6 and 2 micrograms kg-1 i.v.), the alpha 2-agonist Abbott-53693 (1 and 3 micrograms kg-1 i.v.), and noradrenaline (0.1 and 1.0 micrograms kg-1 i.v.) were determined in conscious SHR with and without chronic prazosin pretreatment."		1355091	1355091_C014282_D001919	bcv_easy_1077				
	D011224	"<span class=""chemical"">prazosin</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"Both the pressor and <span class=""disease"">bradycardia</span> effects of cirazoline were abolished in chronic <span class=""chemical"">prazosin</span> treated SHR (n = 4) as compared to the untreated SHR (n = 4)."		1355091	1355091_D011224_D001919	bcv_easy_1078				
	C014282	"<span class=""chemical"">cirazoline</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"Both the pressor and <span class=""disease"">bradycardia</span> effects of <span class=""chemical"">cirazoline</span> were abolished in chronic prazosin treated SHR (n = 4) as compared to the untreated SHR (n = 4)."		1355091	1355091_C014282_D001919	bcv_easy_1079				
	D011224	"<span class=""chemical"">prazosin</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"On the other hand, the pressor effects of Abbott-53693 were similar in both groups of SHR, but the accompanying <span class=""disease"">bradycardia</span> was greater in SHR with chronic <span class=""chemical"">prazosin</span> treatment than without such treatment."		1355091	1355091_D011224_D001919	bcv_easy_1080				
	C056299	"<span class=""chemical"">Abbott-53693</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"On the other hand, the pressor effects of <span class=""chemical"">Abbott-53693</span> were similar in both groups of SHR, but the accompanying <span class=""disease"">bradycardia</span> was greater in SHR with chronic prazosin treatment than without such treatment."		1355091	1355091_C056299_D001919	bcv_easy_1081				
	D011224	"<span class=""chemical"">prazosin</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"Furthermore, the <span class=""disease"">bradycardia</span> that accompanied the noradrenaline-induced pressor effect in SHR was similar with and without chronic <span class=""chemical"">prazosin</span> treatment despite a 47-71% reduction of the pressor effect in chronic alpha 1-receptor blocked SHR.(ABSTRACT TRUNCATED AT 400 WORDS)"		1355091	1355091_D011224_D001919	bcv_easy_1082				
	D009638	"<span class=""chemical"">noradrenaline</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"Furthermore, the <span class=""disease"">bradycardia</span> that accompanied the <span class=""chemical"">noradrenaline</span>-induced pressor effect in SHR was similar with and without chronic prazosin treatment despite a 47-71% reduction of the pressor effect in chronic alpha 1-receptor blocked SHR.(ABSTRACT TRUNCATED AT 400 WORDS)"		1355091	1355091_D009638_D001919	bcv_easy_1083				
	D008775	"<span class=""chemical"">methylprednisolone</span>"		D007022	"<span class=""disease"">Hypotension</span>"	"<span class=""disease"">Hypotension</span>, bradycardia, and asystole after high-dose intravenous <span class=""chemical"">methylprednisolone</span> in a monitored patient."		10074612	10074612_D008775_D007022	bcv_easy_1084				
	D008775	"<span class=""chemical"">methylprednisolone</span>"		D006323	"<span class=""disease"">asystole</span>"	"Hypotension, bradycardia, and <span class=""disease"">asystole</span> after high-dose intravenous <span class=""chemical"">methylprednisolone</span> in a monitored patient."		10074612	10074612_D008775_D006323	bcv_easy_1085				
	D008775	"<span class=""chemical"">methylprednisolone</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"Hypotension, <span class=""disease"">bradycardia</span>, and asystole after high-dose intravenous <span class=""chemical"">methylprednisolone</span> in a monitored patient."		10074612	10074612_D008775_D001919	bcv_easy_1086				
	D008775	"<span class=""chemical"">methylprednisolone</span>"		D007022	"<span class=""disease"">hypotension</span>"	"We report a case of <span class=""disease"">hypotension</span>, bradycardia, and asystole after intravenous administration of high-dose <span class=""chemical"">methylprednisolone</span> in a 73-year-old patient who underwent electrocardiographic (ECG) monitoring throughout the episode."		10074612	10074612_D008775_D007022	bcv_easy_1087				
	D008775	"<span class=""chemical"">methylprednisolone</span>"		D006323	"<span class=""disease"">asystole</span>"	"We report a case of hypotension, bradycardia, and <span class=""disease"">asystole</span> after intravenous administration of high-dose <span class=""chemical"">methylprednisolone</span> in a 73-year-old patient who underwent electrocardiographic (ECG) monitoring throughout the episode."		10074612	10074612_D008775_D006323	bcv_easy_1088				
	D008775	"<span class=""chemical"">methylprednisolone</span>"		D001919	"<span class=""disease"">bradycardia</span>"	"We report a case of hypotension, <span class=""disease"">bradycardia</span>, and asystole after intravenous administration of high-dose <span class=""chemical"">methylprednisolone</span> in a 73-year-old patient who underwent electrocardiographic (ECG) monitoring throughout the episode."		10074612	10074612_D008775_D001919	bcv_easy_1089				
	D008775	"<span class=""chemical"">IVMP/methylprednisolone</span>"		D003645	"<span class=""disease"">sudden death</span>"	"This study reviews the current proposed mechanisms of <span class=""disease"">sudden death</span> after a high dose of intravenous <span class=""chemical"">methylprednisolone</span> (<span class=""chemical"">IVMP</span>)."		10074612	10074612_D008775_D003645	bcv_easy_1090				
	D012964	"<span class=""chemical"">sodium</span>"		D004487	"<span class=""disease"">edema</span>"	"Nephrotic syndrome is often accompanied by <span class=""chemical"">sodium</span> retention and generalized <span class=""disease"">edema</span>."		15075188	15075188_D012964_D004487	bcv_easy_1091				
	D012964	"<span class=""chemical"">sodium</span>"		D009404	"<span class=""disease"">Nephrotic syndrome</span>"	"<span class=""disease"">Nephrotic syndrome</span> is often accompanied by <span class=""chemical"">sodium</span> retention and generalized edema."		15075188	15075188_D012964_D009404	bcv_easy_1092				
	D011692	"<span class=""chemical"">PAN</span>"		D011507	"<span class=""disease"">proteinuria</span>"	"After 7 days, <span class=""chemical"">PAN</span> treatment induced significant <span class=""disease"">proteinuria</span>, hypoalbuminemia, decreased urinary sodium excretion, and extensive ascites."		15075188	15075188_D011692_D011507	bcv_easy_1093				
	D011692	"<span class=""chemical"">PAN</span>"		D034141	"<span class=""disease"">hypoalbuminemia</span>"	"After 7 days, <span class=""chemical"">PAN</span> treatment induced significant proteinuria, <span class=""disease"">hypoalbuminemia</span>, decreased urinary sodium excretion, and extensive ascites."		15075188	15075188_D011692_D034141	bcv_easy_1094				
	D011692	"<span class=""chemical"">PAN</span>"		D001201	"<span class=""disease"">ascites</span>"	"After 7 days, <span class=""chemical"">PAN</span> treatment induced significant proteinuria, hypoalbuminemia, decreased urinary sodium excretion, and extensive <span class=""disease"">ascites</span>."		15075188	15075188_D011692_D001201	bcv_easy_1095				
	D012964	"<span class=""chemical"">sodium</span>"		D011507	"<span class=""disease"">proteinuria</span>"	"After 7 days, PAN treatment induced significant <span class=""disease"">proteinuria</span>, hypoalbuminemia, decreased urinary <span class=""chemical"">sodium</span> excretion, and extensive ascites."		15075188	15075188_D012964_D011507	bcv_easy_1096				
	D012964	"<span class=""chemical"">sodium</span>"		D034141	"<span class=""disease"">hypoalbuminemia</span>"	"After 7 days, PAN treatment induced significant proteinuria, <span class=""disease"">hypoalbuminemia</span>, decreased urinary <span class=""chemical"">sodium</span> excretion, and extensive ascites."		15075188	15075188_D012964_D034141	bcv_easy_1097				
	D012964	"<span class=""chemical"">sodium</span>"		D001201	"<span class=""disease"">ascites</span>"	"After 7 days, PAN treatment induced significant proteinuria, hypoalbuminemia, decreased urinary <span class=""chemical"">sodium</span> excretion, and extensive <span class=""disease"">ascites</span>."		15075188	15075188_D012964_D001201	bcv_easy_1098				
	D012964	"<span class=""chemical"">sodium</span>"		D009404	"<span class=""disease"">nephrotic syndrome</span>"	"In conclusion, the increased or sustained expression of ENaC subunits combined with increased apical targeting in the DCT2, connecting tubule, and collecting duct are likely to play a role in the <span class=""chemical"">sodium</span> retention associated with PAN-induced <span class=""disease"">nephrotic syndrome</span>."		15075188	15075188_D012964_D009404	bcv_easy_1099				
	D014191	"<span class=""chemical"">tranylcypromine</span>"		D020230	"<span class=""disease"">Serotonin syndrome</span>"	"<span class=""disease"">Serotonin syndrome</span> from venlafaxine-<span class=""chemical"">tranylcypromine</span> interaction."		8888541	8888541_D014191_D020230	bcv_easy_1100				
	C047426	"<span class=""chemical"">venlafaxine</span>"		D020230	"<span class=""disease"">Serotonin syndrome</span>"	"<span class=""disease"">Serotonin syndrome</span> from <span class=""chemical"">venlafaxine</span>-tranylcypromine interaction."		8888541	8888541_C047426_D020230	bcv_easy_1101				
	D012701	"<span class=""chemical"">serotonin</span>"		D003221	"<span class=""disease"">confusion</span>"	"Excessive stimulation of <span class=""chemical"">serotonin</span> 5HT1A receptors causes a syndrome of <span class=""chemical"">serotonin</span> excess that consists of shivering, muscle rigidity, salivation, <span class=""disease"">confusion</span>, agitation and hyperthermia."		8888541	8888541_D012701_D003221	bcv_easy_1102				
	D012701	"<span class=""chemical"">serotonin</span>"		D012798	"<span class=""disease"">salivation</span>"	"Excessive stimulation of <span class=""chemical"">serotonin</span> 5HT1A receptors causes a syndrome of <span class=""chemical"">serotonin</span> excess that consists of shivering, muscle rigidity, <span class=""disease"">salivation</span>, confusion, agitation and hyperthermia."		8888541	8888541_D012701_D012798	bcv_easy_1103				
	D012701	"<span class=""chemical"">serotonin</span>"		D005334	"<span class=""disease"">hyperthermia</span>"	"Excessive stimulation of <span class=""chemical"">serotonin</span> 5HT1A receptors causes a syndrome of <span class=""chemical"">serotonin</span> excess that consists of shivering, muscle rigidity, salivation, confusion, agitation and <span class=""disease"">hyperthermia</span>."		8888541	8888541_D012701_D005334	bcv_easy_1104				
	D012701	"<span class=""chemical"">serotonin</span>"		D009127	"<span class=""disease"">muscle rigidity</span>"	"Excessive stimulation of <span class=""chemical"">serotonin</span> 5HT1A receptors causes a syndrome of <span class=""chemical"">serotonin</span> excess that consists of shivering, <span class=""disease"">muscle rigidity</span>, salivation, confusion, agitation and hyperthermia."		8888541	8888541_D012701_D009127	bcv_easy_1105				
	D012701	"<span class=""chemical"">serotonin</span>"		D011595	"<span class=""disease"">agitation</span>"	"Excessive stimulation of <span class=""chemical"">serotonin</span> 5HT1A receptors causes a syndrome of <span class=""chemical"">serotonin</span> excess that consists of shivering, muscle rigidity, salivation, confusion, <span class=""disease"">agitation</span> and hyperthermia."		8888541	8888541_D012701_D011595	bcv_easy_1106				
	D014191	"<span class=""chemical"">tranylcypromine</span>"		D003866	"<span class=""disease"">depression</span>"	"We report a venlafaxine-MAOI interaction that resulted in the serotonin syndrome in a 23-y-old male who was taking <span class=""chemical"">tranylcypromine</span> for <span class=""disease"">depression</span>."		8888541	8888541_D014191_D003866	bcv_easy_1107				
	C047426	"<span class=""chemical"">venlafaxine</span>"		D003866	"<span class=""disease"">depression</span>"	"We report a <span class=""chemical"">venlafaxine</span>-MAOI interaction that resulted in the serotonin syndrome in a 23-y-old male who was taking tranylcypromine for <span class=""disease"">depression</span>."		8888541	8888541_C047426_D003866	bcv_easy_1108				
	D014191	"<span class=""chemical"">tranylcypromine</span>"		D020230	"<span class=""disease"">serotonin syndrome</span>"	"We report a venlafaxine-MAOI interaction that resulted in the <span class=""disease"">serotonin syndrome</span> in a 23-y-old male who was taking <span class=""chemical"">tranylcypromine</span> for depression."		8888541	8888541_D014191_D020230	bcv_easy_1109				
	C047426	"<span class=""chemical"">venlafaxine</span>"		D020230	"<span class=""disease"">serotonin syndrome</span>"	"We report a <span class=""chemical"">venlafaxine</span>-MAOI interaction that resulted in the <span class=""disease"">serotonin syndrome</span> in a 23-y-old male who was taking tranylcypromine for depression."		8888541	8888541_C047426_D020230	bcv_easy_1110				
	D003975	"<span class=""chemical"">diazepam</span>"		D009127	"<span class=""disease"">muscle rigidity</span>"	"After 180 mg of <span class=""chemical"">diazepam</span> i.v. he remained tremulous with <span class=""disease"">muscle rigidity</span> and clenched jaws."		8888541	8888541_D003975_D009127	bcv_easy_1111				
	D015632	"<span class=""chemical"">MPTP</span>"		D004409	"<span class=""disease"">dyskinesias</span>"	"Effect of nondopaminergic drugs on L-dopa-induced <span class=""disease"">dyskinesias</span> in <span class=""chemical"">MPTP</span>-treated monkeys."		8106150	8106150_D015632_D004409	bcv_easy_1112				
	D015632	"<span class=""chemical"">MPTP</span>"		D020734	"<span class=""disease"">parkinsonian</span>"	"A group of four monkeys was rendered <span class=""disease"">parkinsonian</span> with the toxin <span class=""chemical"">MPTP</span>."		8106150	8106150_D015632_D020734	bcv_easy_1113				
	D004298	"<span class=""chemical"">dopamine</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"A series of agents acting primarily on neurotransmitters other than <span class=""chemical"">dopamine</span> were then tested in combination with L-DOPA to see if the <span class=""disease"">dyskinetic</span> movements would be modified."		8106150	8106150_D004298_D004409	bcv_easy_1114				
	D008784	"<span class=""chemical"">methysergide</span>"		D020734	"<span class=""disease"">parkinsonian</span>"	"Several drugs, including clonidine, physostigmine, <span class=""chemical"">methysergide</span>, 5-MDOT, propranolol, and MK-801, markedly reduced the dyskinetic movements but at the cost of a return of <span class=""disease"">parkinsonian</span> symptomatology."		8106150	8106150_D008784_D020734	bcv_easy_1115				
	D008784	"<span class=""chemical"">methysergide</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"Several drugs, including clonidine, physostigmine, <span class=""chemical"">methysergide</span>, 5-MDOT, propranolol, and MK-801, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology."		8106150	8106150_D008784_D004409	bcv_easy_1116				
	D011433	"<span class=""chemical"">propranolol</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"Several drugs, including clonidine, physostigmine, methysergide, 5-MDOT, <span class=""chemical"">propranolol</span>, and MK-801, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology."		8106150	8106150_D011433_D004409	bcv_easy_1117				
	D011433	"<span class=""chemical"">propranolol</span>"		D020734	"<span class=""disease"">parkinsonian</span>"	"Several drugs, including clonidine, physostigmine, methysergide, 5-MDOT, <span class=""chemical"">propranolol</span>, and MK-801, markedly reduced the dyskinetic movements but at the cost of a return of <span class=""disease"">parkinsonian</span> symptomatology."		8106150	8106150_D011433_D020734	bcv_easy_1118				
	D016291	"<span class=""chemical"">MK-801</span>"		D020734	"<span class=""disease"">parkinsonian</span>"	"Several drugs, including clonidine, physostigmine, methysergide, 5-MDOT, propranolol, and <span class=""chemical"">MK-801</span>, markedly reduced the dyskinetic movements but at the cost of a return of <span class=""disease"">parkinsonian</span> symptomatology."		8106150	8106150_D016291_D020734	bcv_easy_1119				
	D016291	"<span class=""chemical"">MK-801</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"Several drugs, including clonidine, physostigmine, methysergide, 5-MDOT, propranolol, and <span class=""chemical"">MK-801</span>, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology."		8106150	8106150_D016291_D004409	bcv_easy_1120				
	D010830	"<span class=""chemical"">physostigmine</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"Several drugs, including clonidine, <span class=""chemical"">physostigmine</span>, methysergide, 5-MDOT, propranolol, and MK-801, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology."		8106150	8106150_D010830_D004409	bcv_easy_1121				
	D003000	"<span class=""chemical"">clonidine</span>"		D020734	"<span class=""disease"">parkinsonian</span>"	"Several drugs, including <span class=""chemical"">clonidine</span>, physostigmine, methysergide, 5-MDOT, propranolol, and MK-801, markedly reduced the dyskinetic movements but at the cost of a return of <span class=""disease"">parkinsonian</span> symptomatology."		8106150	8106150_D003000_D020734	bcv_easy_1122				
	D010830	"<span class=""chemical"">physostigmine</span>"		D020734	"<span class=""disease"">parkinsonian</span>"	"Several drugs, including clonidine, <span class=""chemical"">physostigmine</span>, methysergide, 5-MDOT, propranolol, and MK-801, markedly reduced the dyskinetic movements but at the cost of a return of <span class=""disease"">parkinsonian</span> symptomatology."		8106150	8106150_D010830_D020734	bcv_easy_1123				
	D003000	"<span class=""chemical"">clonidine</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"Several drugs, including <span class=""chemical"">clonidine</span>, physostigmine, methysergide, 5-MDOT, propranolol, and MK-801, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology."		8106150	8106150_D003000_D004409	bcv_easy_1124				
	D008614	"<span class=""chemical"">meperidine</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"However, yohimbine and <span class=""chemical"">meperidine</span> reduced predominantly the <span class=""disease"">dyskinetic</span> movements."		8106150	8106150_D008614_D004409	bcv_easy_1125				
	D015016	"<span class=""chemical"">yohimbine</span>"		D004409	"<span class=""disease"">dyskinetic</span>"	"However, <span class=""chemical"">yohimbine</span> and meperidine reduced predominantly the <span class=""disease"">dyskinetic</span> movements."		8106150	8106150_D015016_D004409	bcv_easy_1126				
	D001418	"<span class=""chemical"">Baclofen</span>"		D020821	"<span class=""disease"">dystonic</span>"	"<span class=""chemical"">Baclofen</span> was also useful in one monkey against a more <span class=""disease"">dystonic</span> form of dyskinesia."		8106150	8106150_D001418_D020821	bcv_easy_1127				
	D001418	"<span class=""chemical"">Baclofen</span>"		D004409	"<span class=""disease"">dyskinesia</span>"	"<span class=""chemical"">Baclofen</span> was also useful in one monkey against a more dystonic form of <span class=""disease"">dyskinesia</span>."		8106150	8106150_D001418_D004409	bcv_easy_1128				
	D001285	"<span class=""chemical"">Atropine</span>"		D002819	"<span class=""disease"">chorea</span>"	"<span class=""chemical"">Atropine</span> converted the dystonic movements into <span class=""disease"">chorea</span>."		8106150	8106150_D001285_D002819	bcv_easy_1129				
	D001285	"<span class=""chemical"">Atropine</span>"		D020821	"<span class=""disease"">dystonic</span>"	"<span class=""chemical"">Atropine</span> converted the <span class=""disease"">dystonic</span> movements into chorea."		8106150	8106150_D001285_D020821	bcv_easy_1130				
	D008094	"<span class=""chemical"">lithium</span>"		D013959	"<span class=""disease"">thyroid disease</span>"	"These were evaluated with respect to the duration of <span class=""chemical"">lithium</span> therapy, age, sex, and family history (whether or not the patient had a first-degree relative with <span class=""disease"">thyroid disease</span>)."		10354657	10354657_D008094_D013959	bcv_easy_1131				
	D008094	"<span class=""chemical"">lithium</span>"		D001714	"<span class=""disease"">bipolar disorder</span>"	"PATIENTS: One hundred and one patients (28 men and 73 women) with <span class=""disease"">bipolar disorder</span> receiving <span class=""chemical"">lithium</span> maintenance therapy ranging from 1 year's to 32 years' duration."		10354657	10354657_D008094_D001714	bcv_easy_1132				
	D008094	"<span class=""chemical"">lithium</span>"		D007037	"<span class=""disease"">hypothyroidism</span>"	"All patients having first-degree relatives affected by thyroid illness had accelerated onset of <span class=""disease"">hypothyroidism</span> (3.7 years after onset of <span class=""chemical"">lithium</span> therapy) compared with patients without a family history (8.6 years after onset of <span class=""chemical"">lithium</span> therapy)."		10354657	10354657_D008094_D007037	bcv_easy_1133				
	D008094	"<span class=""chemical"">lithium</span>"		D013959	"<span class=""disease"">thyroid illness</span>"	"All patients having first-degree relatives affected by <span class=""disease"">thyroid illness</span> had accelerated onset of hypothyroidism (3.7 years after onset of <span class=""chemical"">lithium</span> therapy) compared with patients without a family history (8.6 years after onset of <span class=""chemical"">lithium</span> therapy)."		10354657	10354657_D008094_D013959	bcv_easy_1134				
	D008094	"<span class=""chemical"">lithium</span>"		D007037	"<span class=""disease"">hypothyroidism</span>"	"CONCLUSIONS: Familial thyroid illness is a risk factor for <span class=""disease"">hypothyroidism</span> and hypercalcemia during <span class=""chemical"">lithium</span> therapy."		10354657	10354657_D008094_D007037	bcv_easy_1135				
	D008094	"<span class=""chemical"">lithium</span>"		D006934	"<span class=""disease"">hypercalcemia</span>"	"CONCLUSIONS: Familial thyroid illness is a risk factor for hypothyroidism and <span class=""disease"">hypercalcemia</span> during <span class=""chemical"">lithium</span> therapy."		10354657	10354657_D008094_D006934	bcv_easy_1136				
	D008094	"<span class=""chemical"">lithium</span>"		D013959	"<span class=""disease"">thyroid illness</span>"	"CONCLUSIONS: Familial <span class=""disease"">thyroid illness</span> is a risk factor for hypothyroidism and hypercalcemia during <span class=""chemical"">lithium</span> therapy."		10354657	10354657_D008094_D013959	bcv_easy_1137				
	D014640	"<span class=""chemical"">Vancomycin</span>"		D007239	"<span class=""disease"">infection</span>"	"<span class=""chemical"">Vancomycin</span> was curative in 95% of 43 patients with proven <span class=""disease"">infection</span>."		3934126	3934126_D014640_D007239	bcv_easy_1138				
	D014640	"<span class=""chemical"">vancomycin</span>"		D013924	"<span class=""disease"">Thrombophlebitis</span>"	"<span class=""disease"">Thrombophlebitis</span> occurred only with infusion through peripheral cannulae; nephrotoxicity and ototoxicity were confined to patients receiving an aminoglycoside plus <span class=""chemical"">vancomycin</span>."		3934126	3934126_D014640_D013924	bcv_easy_1139				
	D000617	"<span class=""chemical"">aminoglycoside</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"Thrombophlebitis occurred only with infusion through peripheral cannulae; <span class=""disease"">nephrotoxicity</span> and ototoxicity were confined to patients receiving an <span class=""chemical"">aminoglycoside</span> plus vancomycin."		3934126	3934126_D000617_D007674	bcv_easy_1140				
