_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pub_rel_id	pubmed_id	subject_end	subject_start	subject_text	subject_type
706124918	4/22/2015 04:50:13	true	1618983161	true	4/22/2015 04:42:12	false	clixsense	0.8571	18924258	IDN	30	Bandung	36.72.18.16	positive		used_to_treat	positive	may_cause	"&quot;<span class=""form_object"">botulinum toxin type B</span>&quot;"	"&quot;<span class=""form_subject"">systemic weakness</span>&quot;"	"<div class=""formatted_sentence"">We describe the case of a 10-year-old boy who developed <span class=""subject_text"">systemic weakness</span> following treatment of spasticity with <span class=""object_text"">botulinum toxin type B</span>.</div>"	positive	3	135	113	botulinum toxin type B	drug	We describe the case of a 10-year-old boy who developed systemic weakness following treatment of spasticity with botulinum toxin type B.	drug_disease_8	17940253	73	56	systemic weakness	disease
706124918	4/22/2015 04:54:54	true	1618984378		4/22/2015 04:50:37	true	elite	0.6364	30948298	VNM	44	Hanoi	1.53.185.246	positive		may_cause	positive	may_cause	"&quot;<span class=""form_object"">botulinum toxin type B</span>&quot;"	"&quot;<span class=""form_subject"">systemic weakness</span>&quot;"	"<div class=""formatted_sentence"">We describe the case of a 10-year-old boy who developed <span class=""subject_text"">systemic weakness</span> following treatment of spasticity with <span class=""object_text"">botulinum toxin type B</span>.</div>"	positive	3	135	113	botulinum toxin type B	drug	We describe the case of a 10-year-old boy who developed systemic weakness following treatment of spasticity with botulinum toxin type B.	drug_disease_8	17940253	73	56	systemic weakness	disease
706124918	4/22/2015 05:01:25	true	1618986487		4/22/2015 04:47:34	false	clixsense	0.7	13016762	IND	13	Kollam	117.221.169.156	positive		may_cause	positive	may_cause	"&quot;<span class=""form_object"">botulinum toxin type B</span>&quot;"	"&quot;<span class=""form_subject"">systemic weakness</span>&quot;"	"<div class=""formatted_sentence"">We describe the case of a 10-year-old boy who developed <span class=""subject_text"">systemic weakness</span> following treatment of spasticity with <span class=""object_text"">botulinum toxin type B</span>.</div>"	positive	3	135	113	botulinum toxin type B	drug	We describe the case of a 10-year-old boy who developed systemic weakness following treatment of spasticity with botulinum toxin type B.	drug_disease_8	17940253	73	56	systemic weakness	disease
706124918	4/22/2015 05:22:31	true	1618993516		4/22/2015 05:19:48	false	neodev	0.8	27316712	ARE	1	Abu Dhabi	92.99.15.141	positive		may_cause	positive	may_cause	"&quot;<span class=""form_object"">botulinum toxin type B</span>&quot;"	"&quot;<span class=""form_subject"">systemic weakness</span>&quot;"	"<div class=""formatted_sentence"">We describe the case of a 10-year-old boy who developed <span class=""subject_text"">systemic weakness</span> following treatment of spasticity with <span class=""object_text"">botulinum toxin type B</span>.</div>"	positive	3	135	113	botulinum toxin type B	drug	We describe the case of a 10-year-old boy who developed systemic weakness following treatment of spasticity with botulinum toxin type B.	drug_disease_8	17940253	73	56	systemic weakness	disease
706124918	4/22/2015 05:23:57	true	1618993940		4/22/2015 05:20:03	true	neodev	0.6	32027812	IND	2	Hyderabad	175.101.13.6	positive		may_cause	positive	may_cause	"&quot;<span class=""form_object"">botulinum toxin type B</span>&quot;"	"&quot;<span class=""form_subject"">systemic weakness</span>&quot;"	"<div class=""formatted_sentence"">We describe the case of a 10-year-old boy who developed <span class=""subject_text"">systemic weakness</span> following treatment of spasticity with <span class=""object_text"">botulinum toxin type B</span>.</div>"	positive	3	135	113	botulinum toxin type B	drug	We describe the case of a 10-year-old boy who developed systemic weakness following treatment of spasticity with botulinum toxin type B.	drug_disease_8	17940253	73	56	systemic weakness	disease
706124918	4/22/2015 06:15:19	true	1619005336	true	4/22/2015 06:08:21	false	elite	0.7	30275518	ROU	3	Pitesti	82.77.114.125	false			positive	may_cause	"&quot;<span class=""form_object"">botulinum toxin type B</span>&quot;"	"&quot;<span class=""form_subject"">systemic weakness</span>&quot;"	"<div class=""formatted_sentence"">We describe the case of a 10-year-old boy who developed <span class=""subject_text"">systemic weakness</span> following treatment of spasticity with <span class=""object_text"">botulinum toxin type B</span>.</div>"	positive	3	135	113	botulinum toxin type B	drug	We describe the case of a 10-year-old boy who developed systemic weakness following treatment of spasticity with botulinum toxin type B.	drug_disease_8	17940253	73	56	systemic weakness	disease
706124919	4/22/2015 03:48:13	false	1618963744		4/22/2015 03:45:14	true	neodev	0.6364	27084387	PHL			124.104.160.221	positive		used_to_treat			"&quot;<span class=""form_object"">rituximab</span>&quot;"	"&quot;<span class=""form_subject"">high-grade non-Hodgkin lymphoma</span>&quot;"	"<div class=""formatted_sentence"">Administration of full-dose R-CHOP (<span class=""object_text"">rituximab</span>/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or <span class=""subject_text"">high-grade non-Hodgkin lymphoma</span> but might be difficult in older patients.</div>"	positive	1	45	36	rituximab	drug	Administration of full-dose R-CHOP (rituximab/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or high-grade non-Hodgkin lymphoma but might be difficult in older patients.	drug_disease_155	17562245	210	179	high-grade non-Hodgkin lymphoma	disease
706124919	4/22/2015 03:49:06	false	1618963973		4/22/2015 03:44:10	true	clixsense	0.6364	14472526	IND	16	Nagpur	117.254.183.211	positive		used_to_treat			"&quot;<span class=""form_object"">rituximab</span>&quot;"	"&quot;<span class=""form_subject"">high-grade non-Hodgkin lymphoma</span>&quot;"	"<div class=""formatted_sentence"">Administration of full-dose R-CHOP (<span class=""object_text"">rituximab</span>/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or <span class=""subject_text"">high-grade non-Hodgkin lymphoma</span> but might be difficult in older patients.</div>"	positive	1	45	36	rituximab	drug	Administration of full-dose R-CHOP (rituximab/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or high-grade non-Hodgkin lymphoma but might be difficult in older patients.	drug_disease_155	17562245	210	179	high-grade non-Hodgkin lymphoma	disease
706124919	4/22/2015 03:55:38	false	1618965726		4/22/2015 03:49:13	false	neodev	0.9231	11102360	USA	GA	Buford	98.66.217.248	positive		used_to_treat			"&quot;<span class=""form_object"">rituximab</span>&quot;"	"&quot;<span class=""form_subject"">high-grade non-Hodgkin lymphoma</span>&quot;"	"<div class=""formatted_sentence"">Administration of full-dose R-CHOP (<span class=""object_text"">rituximab</span>/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or <span class=""subject_text"">high-grade non-Hodgkin lymphoma</span> but might be difficult in older patients.</div>"	positive	1	45	36	rituximab	drug	Administration of full-dose R-CHOP (rituximab/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or high-grade non-Hodgkin lymphoma but might be difficult in older patients.	drug_disease_155	17562245	210	179	high-grade non-Hodgkin lymphoma	disease
706124919	4/22/2015 03:59:17	false	1618967471		4/22/2015 03:48:24	false	neodev	0.8077	32357483	DOM	25	Santiago	186.7.23.23	positive		used_to_treat			"&quot;<span class=""form_object"">rituximab</span>&quot;"	"&quot;<span class=""form_subject"">high-grade non-Hodgkin lymphoma</span>&quot;"	"<div class=""formatted_sentence"">Administration of full-dose R-CHOP (<span class=""object_text"">rituximab</span>/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or <span class=""subject_text"">high-grade non-Hodgkin lymphoma</span> but might be difficult in older patients.</div>"	positive	1	45	36	rituximab	drug	Administration of full-dose R-CHOP (rituximab/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or high-grade non-Hodgkin lymphoma but might be difficult in older patients.	drug_disease_155	17562245	210	179	high-grade non-Hodgkin lymphoma	disease
706124919	4/22/2015 04:49:23	false	1618983022		4/22/2015 04:45:22	false	neodev	0.8571	27704549	VNM	44	Hanoi	113.160.94.254	positive		used_to_treat			"&quot;<span class=""form_object"">rituximab</span>&quot;"	"&quot;<span class=""form_subject"">high-grade non-Hodgkin lymphoma</span>&quot;"	"<div class=""formatted_sentence"">Administration of full-dose R-CHOP (<span class=""object_text"">rituximab</span>/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or <span class=""subject_text"">high-grade non-Hodgkin lymphoma</span> but might be difficult in older patients.</div>"	positive	1	45	36	rituximab	drug	Administration of full-dose R-CHOP (rituximab/cyclophosphamide/doxorubicin/vincristine/prednisone) chemotherapy is important to maximize response in patients with intermediate-or high-grade non-Hodgkin lymphoma but might be difficult in older patients.	drug_disease_155	17562245	210	179	high-grade non-Hodgkin lymphoma	disease
706124920	4/22/2015 03:44:13	false	1618962445		4/22/2015 03:37:31	false	neodev	0.9444	16323114	MEX	22	Querétaro	189.234.248.219	positive		may_cause			"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">ocular inflammation</span>&quot;"	"<div class=""formatted_sentence"">Past use of antimetabolites, <span class=""object_text"">T-cell inhibitors</span>, alkylating agents, and other immunosuppressives is ascertained from medical records of approximately 9,250 <span class=""subject_text"">ocular inflammation</span> patients at five tertiary centers over up to 30 years.</div>"	false	7	46	29	T-cell inhibitors	drug	Past use of antimetabolites, T-cell inhibitors, alkylating agents, and other immunosuppressives is ascertained from medical records of approximately 9,250 ocular inflammation patients at five tertiary centers over up to 30 years.	drug_disease_58	18300089	174	155	ocular inflammation	disease
706124920	4/22/2015 03:47:45	false	1618963536		4/22/2015 03:37:31	false	neodev	0.8077	32357483	DOM	25	Santiago	186.7.23.23	positive		used_to_treat			"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">ocular inflammation</span>&quot;"	"<div class=""formatted_sentence"">Past use of antimetabolites, <span class=""object_text"">T-cell inhibitors</span>, alkylating agents, and other immunosuppressives is ascertained from medical records of approximately 9,250 <span class=""subject_text"">ocular inflammation</span> patients at five tertiary centers over up to 30 years.</div>"	false	7	46	29	T-cell inhibitors	drug	Past use of antimetabolites, T-cell inhibitors, alkylating agents, and other immunosuppressives is ascertained from medical records of approximately 9,250 ocular inflammation patients at five tertiary centers over up to 30 years.	drug_disease_58	18300089	174	155	ocular inflammation	disease
706124920	4/22/2015 04:00:29	false	1618968183		4/22/2015 03:40:02	false	clixsense	0.8571	18924258	IDN	30	Bandung	36.72.18.16	positive		other			"&quot;<span class=""form_object"">T-cell inhibitors</span>&quot;"	"&quot;<span class=""form_subject"">ocular inflammation</span>&quot;"	"<div class=""formatted_sentence"">Past use of antimetabolites, <span class=""object_text"">T-cell inhibitors</span>, alkylating agents, and other immunosuppressives is ascertained from medical records of approximately 9,250 <span class=""subject_text"">ocular inflammation</span> patients at five tertiary centers over up to 30 years.</div>"	false	7	46	29	T-cell inhibitors	drug	Past use of antimetabolites, T-cell inhibitors, alkylating agents, and other immunosuppressives is ascertained from medical records of approximately 9,250 ocular inflammation patients at five tertiary centers over up to 30 years.	drug_disease_58	18300089	174	155	ocular inflammation	disease
706124921	4/22/2015 03:48:28	false	1618963793		4/22/2015 03:42:07	false	neodev	0.9231	11102360	USA	GA	Buford	98.66.217.248	positive		may_cause			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on verbal fluency</span>&quot;"	"<div class=""formatted_sentence"">After two years <span class=""object_text"">ecstasy</span> users showed persistent <span class=""subject_text"">deficits on verbal fluency</span>, working memory and processing speed.</div>"	false	8	23	16	ecstasy	drug	After two years ecstasy users showed persistent deficits on verbal fluency, working memory and processing speed.	drug_disease_129	18208910	74	48	deficits on verbal fluency	disease
706124921	4/22/2015 04:14:05	false	1618974456		4/22/2015 04:13:01	false	elite	0.8333	30460039	VNM	44	Hanoi	14.162.170.65	positive		may_cause			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on verbal fluency</span>&quot;"	"<div class=""formatted_sentence"">After two years <span class=""object_text"">ecstasy</span> users showed persistent <span class=""subject_text"">deficits on verbal fluency</span>, working memory and processing speed.</div>"	false	8	23	16	ecstasy	drug	After two years ecstasy users showed persistent deficits on verbal fluency, working memory and processing speed.	drug_disease_129	18208910	74	48	deficits on verbal fluency	disease
706124921	4/22/2015 04:46:49	false	1618982402		4/22/2015 04:43:03	false	clixsense	0.7857	31035666	RUS	48	Moscow	109.252.38.43	positive		used_to_treat			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on verbal fluency</span>&quot;"	"<div class=""formatted_sentence"">After two years <span class=""object_text"">ecstasy</span> users showed persistent <span class=""subject_text"">deficits on verbal fluency</span>, working memory and processing speed.</div>"	false	8	23	16	ecstasy	drug	After two years ecstasy users showed persistent deficits on verbal fluency, working memory and processing speed.	drug_disease_129	18208910	74	48	deficits on verbal fluency	disease
706124922	4/22/2015 04:12:49	false	1618974133		4/22/2015 04:11:27	false	elite	0.8333	30460039	VNM	44	Hanoi	14.162.170.65	positive		may_cause			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on episodic memory</span>&quot;"	"<div class=""formatted_sentence"">When ecstasy users were classified according to lifetime use of <span class=""object_text"">ecstasy</span>, the more severe users (more than 100 tablets) showed additional <span class=""subject_text"">deficits on episodic memory</span>.</div>"	false	7	71	64	ecstasy	drug	When ecstasy users were classified according to lifetime use of ecstasy, the more severe users (more than 100 tablets) showed additional deficits on episodic memory.	drug_disease_130	18208910	164	137	deficits on episodic memory	disease
706124922	4/22/2015 04:14:15	false	1618974503		4/22/2015 04:11:03	true	clixsense	0.6364	29490692	USA	NY	Hilton	66.66.96.233	positive		may_cause			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on episodic memory</span>&quot;"	"<div class=""formatted_sentence"">When ecstasy users were classified according to lifetime use of <span class=""object_text"">ecstasy</span>, the more severe users (more than 100 tablets) showed additional <span class=""subject_text"">deficits on episodic memory</span>.</div>"	false	7	71	64	ecstasy	drug	When ecstasy users were classified according to lifetime use of ecstasy, the more severe users (more than 100 tablets) showed additional deficits on episodic memory.	drug_disease_130	18208910	164	137	deficits on episodic memory	disease
706124922	4/22/2015 04:21:22	false	1618976357		4/22/2015 04:11:10	false	neodev	0.9412	29029129	SRB	0	Belgrade	178.223.225.151	positive		may_cause			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on episodic memory</span>&quot;"	"<div class=""formatted_sentence"">When ecstasy users were classified according to lifetime use of <span class=""object_text"">ecstasy</span>, the more severe users (more than 100 tablets) showed additional <span class=""subject_text"">deficits on episodic memory</span>.</div>"	false	7	71	64	ecstasy	drug	When ecstasy users were classified according to lifetime use of ecstasy, the more severe users (more than 100 tablets) showed additional deficits on episodic memory.	drug_disease_130	18208910	164	137	deficits on episodic memory	disease
706124922	4/22/2015 04:21:24	false	1618976397		4/22/2015 04:14:35	false	elite	0.9091	25411600	IDN	4	Jakarta	139.192.135.81	positive		may_cause			"&quot;<span class=""form_object"">ecstasy</span>&quot;"	"&quot;<span class=""form_subject"">deficits on episodic memory</span>&quot;"	"<div class=""formatted_sentence"">When ecstasy users were classified according to lifetime use of <span class=""object_text"">ecstasy</span>, the more severe users (more than 100 tablets) showed additional <span class=""subject_text"">deficits on episodic memory</span>.</div>"	false	7	71	64	ecstasy	drug	When ecstasy users were classified according to lifetime use of ecstasy, the more severe users (more than 100 tablets) showed additional deficits on episodic memory.	drug_disease_130	18208910	164	137	deficits on episodic memory	disease
706694486	4/22/2015 03:44:45	false	1618962633		4/22/2015 03:38:59	false	bitcoinget	0.75	21678835	USA	OH	Ironton	76.177.160.209	positive		used_to_treat			"&quot;<span class=""form_object"">high-dose MTX</span>&quot;"	"&quot;<span class=""form_subject"">leukoencephalopathy</span>&quot;"	"<div class=""formatted_sentence"">The combination of <span class=""object_text"">high-dose MTX</span> with procarbazine and CCNU is feasible and effective and results in a low rate of <span class=""subject_text"">leukoencephalopathy</span>.</div>"	positive	12	32	19	high-dose MTX	drug	The combination of high-dose MTX with procarbazine and CCNU is feasible and effective and results in a low rate of leukoencephalopathy.	drug_disease_22	18953065	134	115	leukoencephalopathy	disease
706694486	4/22/2015 04:16:50	false	1618975242		4/22/2015 04:08:14	false	neodev	0.8077	32357483	DOM	25	Santiago	186.7.23.23	positive		may_cause			"&quot;<span class=""form_object"">high-dose MTX</span>&quot;"	"&quot;<span class=""form_subject"">leukoencephalopathy</span>&quot;"	"<div class=""formatted_sentence"">The combination of <span class=""object_text"">high-dose MTX</span> with procarbazine and CCNU is feasible and effective and results in a low rate of <span class=""subject_text"">leukoencephalopathy</span>.</div>"	positive	12	32	19	high-dose MTX	drug	The combination of high-dose MTX with procarbazine and CCNU is feasible and effective and results in a low rate of leukoencephalopathy.	drug_disease_22	18953065	134	115	leukoencephalopathy	disease
706694486	4/22/2015 04:22:09	false	1618976642		4/22/2015 04:10:01	false	clixsense	0.8571	18924258	IDN	30	Bandung	36.72.18.16	positive		used_to_treat			"&quot;<span class=""form_object"">high-dose MTX</span>&quot;"	"&quot;<span class=""form_subject"">leukoencephalopathy</span>&quot;"	"<div class=""formatted_sentence"">The combination of <span class=""object_text"">high-dose MTX</span> with procarbazine and CCNU is feasible and effective and results in a low rate of <span class=""subject_text"">leukoencephalopathy</span>.</div>"	positive	12	32	19	high-dose MTX	drug	The combination of high-dose MTX with procarbazine and CCNU is feasible and effective and results in a low rate of leukoencephalopathy.	drug_disease_22	18953065	134	115	leukoencephalopathy	disease
706985414	4/22/2015 03:48:28	false	1618963787		4/22/2015 03:42:07	false	neodev	0.9231	11102360	USA	GA	Buford	98.66.217.248	positive		may_cause			"&quot;<span class=""form_object"">posaconazole</span>&quot;"	"&quot;<span class=""form_subject"">headache</span>&quot;"	"<div class=""formatted_sentence"">The most common adverse effects associated with the use of <span class=""object_text"">posaconazole</span> include <span class=""subject_text"">headache</span>, fever, nausea, vomiting, and diarrhea.</div>"	positive	12	71	59	posaconazole	drug	The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea.	drug_disease_105	18713852	88	80	headache	disease
706985414	4/22/2015 04:14:05	false	1618974467		4/22/2015 04:13:01	false	elite	0.8333	30460039	VNM	44	Hanoi	14.162.170.65	negative					"&quot;<span class=""form_object"">posaconazole</span>&quot;"	"&quot;<span class=""form_subject"">headache</span>&quot;"	"<div class=""formatted_sentence"">The most common adverse effects associated with the use of <span class=""object_text"">posaconazole</span> include <span class=""subject_text"">headache</span>, fever, nausea, vomiting, and diarrhea.</div>"	positive	12	71	59	posaconazole	drug	The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea.	drug_disease_105	18713852	88	80	headache	disease
706985414	4/22/2015 04:46:49	false	1618982400		4/22/2015 04:43:03	false	clixsense	0.7857	31035666	RUS	48	Moscow	109.252.38.43	positive		may_cause			"&quot;<span class=""form_object"">posaconazole</span>&quot;"	"&quot;<span class=""form_subject"">headache</span>&quot;"	"<div class=""formatted_sentence"">The most common adverse effects associated with the use of <span class=""object_text"">posaconazole</span> include <span class=""subject_text"">headache</span>, fever, nausea, vomiting, and diarrhea.</div>"	positive	12	71	59	posaconazole	drug	The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea.	drug_disease_105	18713852	88	80	headache	disease
706985414	4/22/2015 04:52:34	false	1618983628		4/22/2015 04:47:29	false	neodev	0.7333	19495453	IND	16	Pune	116.75.16.49	positive		may_cause			"&quot;<span class=""form_object"">posaconazole</span>&quot;"	"&quot;<span class=""form_subject"">headache</span>&quot;"	"<div class=""formatted_sentence"">The most common adverse effects associated with the use of <span class=""object_text"">posaconazole</span> include <span class=""subject_text"">headache</span>, fever, nausea, vomiting, and diarrhea.</div>"	positive	12	71	59	posaconazole	drug	The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea.	drug_disease_105	18713852	88	80	headache	disease
706987913	4/22/2015 04:02:40	false	1618969658		4/22/2015 03:39:25	false	neodev	0.7333	19495453	IND	16	Pune	116.75.16.49	positive		may_cause			"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706987913	4/22/2015 04:12:51	false	1618974147		4/22/2015 04:09:29	false	neodev	0.75	31314633	USA	DE		108.59.8.210	speculative		may_cause			"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706987913	4/22/2015 04:24:14	false	1618977332		4/22/2015 04:09:45	false	neodev	1	30050795	CHL	12	Santiago	190.45.228.198	speculative		may_cause			"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706988916	4/22/2015 03:48:28	false	1618963785		4/22/2015 03:42:07	false	neodev	0.9231	11102360	USA	GA	Buford	98.66.217.248	positive		used_to_treat			"&quot;<span class=""form_object"">BiRD</span>&quot;"	"&quot;<span class=""form_subject"">multiple myeloma</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">BiRD</span> (Biaxin [clarithromycin]/Revlimid [lenalidomide]/dexamethasone) combination therapy results in high complete- and overall-response rates in treatment-naive symptomatic <span class=""subject_text"">multiple myeloma</span>.</div>"	false	0	4	0	BiRD	drug	BiRD (Biaxin [clarithromycin]/Revlimid [lenalidomide]/dexamethasone) combination therapy results in high complete- and overall-response rates in treatment-naive symptomatic multiple myeloma.	drug_disease_91	17989313	189	173	multiple myeloma	disease
706988916	4/22/2015 04:14:05	false	1618974464		4/22/2015 04:13:01	false	elite	0.8333	30460039	VNM	44	Hanoi	14.162.170.65	positive		used_to_treat			"&quot;<span class=""form_object"">BiRD</span>&quot;"	"&quot;<span class=""form_subject"">multiple myeloma</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">BiRD</span> (Biaxin [clarithromycin]/Revlimid [lenalidomide]/dexamethasone) combination therapy results in high complete- and overall-response rates in treatment-naive symptomatic <span class=""subject_text"">multiple myeloma</span>.</div>"	false	0	4	0	BiRD	drug	BiRD (Biaxin [clarithromycin]/Revlimid [lenalidomide]/dexamethasone) combination therapy results in high complete- and overall-response rates in treatment-naive symptomatic multiple myeloma.	drug_disease_91	17989313	189	173	multiple myeloma	disease
706988916	4/22/2015 04:46:49	false	1618982401		4/22/2015 04:43:03	false	clixsense	0.7857	31035666	RUS	48	Moscow	109.252.38.43	positive		used_to_treat			"&quot;<span class=""form_object"">BiRD</span>&quot;"	"&quot;<span class=""form_subject"">multiple myeloma</span>&quot;"	"<div class=""formatted_sentence""><span class=""object_text"">BiRD</span> (Biaxin [clarithromycin]/Revlimid [lenalidomide]/dexamethasone) combination therapy results in high complete- and overall-response rates in treatment-naive symptomatic <span class=""subject_text"">multiple myeloma</span>.</div>"	false	0	4	0	BiRD	drug	BiRD (Biaxin [clarithromycin]/Revlimid [lenalidomide]/dexamethasone) combination therapy results in high complete- and overall-response rates in treatment-naive symptomatic multiple myeloma.	drug_disease_91	17989313	189	173	multiple myeloma	disease
706989513	4/22/2015 03:48:13	false	1618963745		4/22/2015 03:45:14	true	neodev	0.6364	27084387	PHL			124.104.160.221	positive		may_cause			"&quot;<span class=""form_object"">tobacco smoke</span>&quot;"	"&quot;<span class=""form_subject"">cardiovascular diseases</span>&quot;"	"<div class=""formatted_sentence"">It is well known that <span class=""object_text"">tobacco smoke</span> exposure is related to the risk of developing <span class=""subject_text"">cardiovascular diseases</span> and events.</div>"	positive	1	35	22	tobacco smoke	drug	It is well known that tobacco smoke exposure is related to the risk of developing cardiovascular diseases and events.	drug_disease_117	17484031	105	82	cardiovascular diseases	disease
706989513	4/22/2015 03:49:06	false	1618963968		4/22/2015 03:44:10	true	clixsense	0.6364	14472526	IND	16	Nagpur	117.254.183.211	positive		may_cause			"&quot;<span class=""form_object"">tobacco smoke</span>&quot;"	"&quot;<span class=""form_subject"">cardiovascular diseases</span>&quot;"	"<div class=""formatted_sentence"">It is well known that <span class=""object_text"">tobacco smoke</span> exposure is related to the risk of developing <span class=""subject_text"">cardiovascular diseases</span> and events.</div>"	positive	1	35	22	tobacco smoke	drug	It is well known that tobacco smoke exposure is related to the risk of developing cardiovascular diseases and events.	drug_disease_117	17484031	105	82	cardiovascular diseases	disease
706989513	4/22/2015 03:55:38	false	1618965733		4/22/2015 03:49:13	false	neodev	0.9231	11102360	USA	GA	Buford	98.66.217.248	positive		may_cause			"&quot;<span class=""form_object"">tobacco smoke</span>&quot;"	"&quot;<span class=""form_subject"">cardiovascular diseases</span>&quot;"	"<div class=""formatted_sentence"">It is well known that <span class=""object_text"">tobacco smoke</span> exposure is related to the risk of developing <span class=""subject_text"">cardiovascular diseases</span> and events.</div>"	positive	1	35	22	tobacco smoke	drug	It is well known that tobacco smoke exposure is related to the risk of developing cardiovascular diseases and events.	drug_disease_117	17484031	105	82	cardiovascular diseases	disease
706989513	4/22/2015 03:59:17	false	1618967453		4/22/2015 03:48:24	false	neodev	0.8077	32357483	DOM	25	Santiago	186.7.23.23	positive		may_cause			"&quot;<span class=""form_object"">tobacco smoke</span>&quot;"	"&quot;<span class=""form_subject"">cardiovascular diseases</span>&quot;"	"<div class=""formatted_sentence"">It is well known that <span class=""object_text"">tobacco smoke</span> exposure is related to the risk of developing <span class=""subject_text"">cardiovascular diseases</span> and events.</div>"	positive	1	35	22	tobacco smoke	drug	It is well known that tobacco smoke exposure is related to the risk of developing cardiovascular diseases and events.	drug_disease_117	17484031	105	82	cardiovascular diseases	disease
706989513	4/22/2015 04:49:23	false	1618983021		4/22/2015 04:45:22	false	neodev	0.8571	27704549	VNM	44	Hanoi	113.160.94.254	speculative		may_cause			"&quot;<span class=""form_object"">tobacco smoke</span>&quot;"	"&quot;<span class=""form_subject"">cardiovascular diseases</span>&quot;"	"<div class=""formatted_sentence"">It is well known that <span class=""object_text"">tobacco smoke</span> exposure is related to the risk of developing <span class=""subject_text"">cardiovascular diseases</span> and events.</div>"	positive	1	35	22	tobacco smoke	drug	It is well known that tobacco smoke exposure is related to the risk of developing cardiovascular diseases and events.	drug_disease_117	17484031	105	82	cardiovascular diseases	disease
