uniq_id	verify_relationship	conf_score	num_votes	percent_agree	pmid	unit_id	chemical_id	disease_id	relation_pair_id	sentence_id
bcv_sentence_task_befree_4978	no_relation	2.7099	3	0.609226411277	24676047.0	770960909.0	D000111	D005715	24676047_D000111_D005715	24676047_6
bcv_sentence_task_befree_4978	yes_direct	1.7382	2	0.390773588723	24676047.0	770960909.0	D000111	D005715	24676047_D000111_D005715	24676047_6
bcv_sentence_task_befree_4979	no_relation	4.3948	5	1.0	24676047.0	770960910.0	D003042	D005715	24676047_D003042_D005715	24676047_6
bcv_sentence_task_befree_498	no_relation	3.5593	4	0.788031084641	8212978.0	770956424.0	D002241	D003929	8212978_D002241_D003929	8212978_6
bcv_sentence_task_befree_498	yes_direct	0.9574	1	0.211968915359	8212978.0	770956424.0	D002241	D003929	8212978_D002241_D003929	8212978_6
bcv_sentence_task_befree_4980	no_relation	3.6597	4	0.809632317154	24676047.0	770960911.0	D000111	D019966	24676047_D000111_D019966	24676047_6
bcv_sentence_task_befree_4980	yes_direct	0.8605	1	0.190367682846	24676047.0	770960911.0	D000111	D019966	24676047_D000111_D019966	24676047_6
bcv_sentence_task_befree_4981	no_relation	4.3173	5	1.0	24676047.0	770960912.0	D009538	D002189	24676047_D009538_D002189	24676047_6
bcv_sentence_task_befree_4982	no_relation	4.6661	5	1.0	24676047.0	770960913.0	D003042	D009293	24676047_D003042_D009293	24676047_6
bcv_sentence_task_befree_4983	no_relation	3.6688	4	0.810211563094	24676047.0	770960914.0	D000111	D002189	24676047_D000111_D002189	24676047_6
bcv_sentence_task_befree_4983	yes_direct	0.8594	1	0.189788436906	24676047.0	770960914.0	D000111	D002189	24676047_D000111_D002189	24676047_6
bcv_sentence_task_befree_4984	no_relation	3.7324	4	0.810492714599	24676047.0	770960915.0	D008694	D019966	24676047_D008694_D019966	24676047_6
bcv_sentence_task_befree_4984	yes_direct	0.8727	1	0.189507285401	24676047.0	770960915.0	D008694	D019966	24676047_D008694_D019966	24676047_6
bcv_sentence_task_befree_4985	no_relation	4.5963	5	1.0	24676047.0	770960916.0	D009538	D005715	24676047_D009538_D005715	24676047_6
bcv_sentence_task_befree_4986	no_relation	2.6721	3	0.604766431287	24676047.0	770960917.0	D009538	D009293	24676047_D009538_D009293	24676047_6
bcv_sentence_task_befree_4986	yes_direct	1.7463	2	0.395233568713	24676047.0	770960917.0	D009538	D009293	24676047_D009538_D009293	24676047_6
bcv_sentence_task_befree_4987	yes_direct	3.5666	4	0.781018701003	24676047.0	770960918.0	D003042	D019966	24676047_D003042_D019966	24676047_6
bcv_sentence_task_befree_4987	no_relation	1.0	1	0.218981298997	24676047.0	770960918.0	D003042	D019966	24676047_D003042_D019966	24676047_6
bcv_sentence_task_befree_4988	yes_direct	3.6023	4	0.789579817197	24676047.0	770960919.0	D008694	D009293	24676047_D008694_D009293	24676047_6
bcv_sentence_task_befree_4988	no_relation	0.96	1	0.210420182803	24676047.0	770960919.0	D008694	D009293	24676047_D008694_D009293	24676047_6
bcv_sentence_task_befree_4989	no_relation	4.5194	5	1.0	24676047.0	770960920.0	D000111	D002189	24676047_D000111_D002189	24676047_8
bcv_sentence_task_befree_499	no_relation	4.4075	5	1.0	8212978.0	770956425.0	D013395	D003929	8212978_D013395_D003929	8212978_6
bcv_sentence_task_befree_4990	no_relation	4.6171	5	1.0	24676047.0	770960921.0	D003042	D002189	24676047_D003042_D002189	24676047_8
bcv_sentence_task_befree_4991	no_relation	4.4953	5	1.0	24676047.0	770960922.0	D000111	D009293	24676047_D000111_D009293	24676047_8
bcv_sentence_task_befree_4992	yes_direct	2.7335	3	0.60755245377	24676047.0	770960923.0	D003042	D009293	24676047_D003042_D009293	24676047_8
bcv_sentence_task_befree_4992	no_relation	1.7657	2	0.39244754623	24676047.0	770960923.0	D003042	D009293	24676047_D003042_D009293	24676047_8
bcv_sentence_task_befree_4993	no_relation	4.4605	5	1.0	24679566.0	770960924.0	D014640	D016470	24679566_D014640_D016470	24679566_0
bcv_sentence_task_befree_4994	no_relation	4.4642	5	1.0	24679566.0	770960925.0	D014640	D016470	24679566_D014640_D016470	24679566_1
bcv_sentence_task_befree_4995	no_relation	2.5859	3	0.58000628028	24679566.0	770960926.0	D014640	D016470	24679566_D014640_D016470	24679566_3
bcv_sentence_task_befree_4995	yes_direct	1.8725	2	0.41999371972	24679566.0	770960926.0	D014640	D016470	24679566_D014640_D016470	24679566_3
bcv_sentence_task_befree_4996	no_relation	4.4134	5	1.0	24681811.0	770960927.0	C548956	D006212	24681811_C548956_D006212	24681811_11
bcv_sentence_task_befree_4997	no_relation	4.4181	5	1.0	24681811.0	770960928.0	D018967	D006212	24681811_D018967_D006212	24681811_11
bcv_sentence_task_befree_4998	no_relation	3.5103	4	0.786903987984	24716820.0	770960929.0	D005947	D003929	24716820_D005947_D003929	24716820_1
bcv_sentence_task_befree_4998	yes_direct	0.9506	1	0.213096012016	24716820.0	770960929.0	D005947	D003929	24716820_D005947_D003929	24716820_1
bcv_sentence_task_befree_4999	no_relation	4.4739	5	1.0	24716820.0	770960930.0	D005947	D020773	24716820_D005947_D020773	24716820_1
bcv_sentence_task_befree_5	no_relation	4.6485	5	1.0	1299490.0	770955931.0	D008274	D009135	1299490_D008274_D009135	1299490_4
bcv_sentence_task_befree_50	no_relation	2.7231	3	0.59168241966	1485174.0	770955976.0	D007069	D064420	1485174_D007069_D064420	1485174_6
bcv_sentence_task_befree_50	yes_direct	1.8792	2	0.40831758034	1485174.0	770955976.0	D007069	D064420	1485174_D007069_D064420	1485174_6
bcv_sentence_task_befree_500	no_relation	4.5598	5	1.0	8212978.0	770956426.0	D013395	D003924	8212978_D013395_D003924	8212978_6
bcv_sentence_task_befree_5000	no_relation	4.3061	5	1.0	24725478.0	770960931.0	C056493	D018327	24725478_C056493_D018327	24725478_2
bcv_sentence_task_befree_5001	no_relation	4.4545	5	1.0	24725478.0	770960932.0	C056493	D018327	24725478_C056493_D018327	24725478_3
bcv_sentence_task_befree_5002	no_relation	4.5157	5	1.0	24725478.0	770960933.0	C056493	D018327	24725478_C056493_D018327	24725478_11
bcv_sentence_task_befree_5003	no_relation	4.4438	5	1.0	24749828.0	770960934.0	C097613	D046152	24749828_C097613_D046152	24749828_3
bcv_sentence_task_befree_5004	no_relation	4.3799	5	1.0	24756918.0	770960935.0	D014859	D011183	24756918_D014859_D011183	24756918_5
bcv_sentence_task_befree_5005	no_relation	2.7067	3	0.591796576076	24756918.0	770960936.0	D014859	D011183	24756918_D014859_D011183	24756918_12
bcv_sentence_task_befree_5005	yes_direct	1.867	2	0.408203423924	24756918.0	770960936.0	D014859	D011183	24756918_D014859_D011183	24756918_12
bcv_sentence_task_befree_5006	no_relation	4.3544	5	1.0	24777654.0	770960937.0	C076946	D000544	24777654_C076946_D000544	24777654_1
bcv_sentence_task_befree_5007	no_relation	4.4626	5	1.0	24777654.0	770960938.0	D005702	D000544	24777654_D005702_D000544	24777654_1
bcv_sentence_task_befree_5008	no_relation	4.483	5	1.0	24777654.0	770960939.0	D008559	D000544	24777654_D008559_D000544	24777654_1
bcv_sentence_task_befree_5009	no_relation	4.3402	5	1.0	24777654.0	770960940.0	C072506	D000544	24777654_C072506_D000544	24777654_1
bcv_sentence_task_befree_501	no_relation	4.3654	5	1.0	8212978.0	770956427.0	D002241	D003924	8212978_D002241_D003924	8212978_6
bcv_sentence_task_befree_5010	no_relation	4.4484	5	1.0	24777654.0	770960941.0	D016202	D000544	24777654_D016202_D000544	24777654_1
bcv_sentence_task_befree_5011	yes_direct	2.7951	3	0.622114892386	24777654.0	770960942.0	D008559	D001919	24777654_D008559_D001919	24777654_8
bcv_sentence_task_befree_5011	no_relation	1.6978	2	0.377885107614	24777654.0	770960942.0	D008559	D001919	24777654_D008559_D001919	24777654_8
bcv_sentence_task_befree_5012	no_relation	4.535	5	1.0	24779190.0	770960943.0	D012459	D001249	24779190_D012459_D001249	24779190_2
bcv_sentence_task_befree_5013	no_relation	4.3328	5	1.0	24779190.0	770960944.0	D012459	D014456	24779190_D012459_D014456	24779190_2
bcv_sentence_task_befree_5014	no_relation	4.5186	5	1.0	24779190.0	770960945.0	D012459	D006467	24779190_D012459_D006467	24779190_2
bcv_sentence_task_befree_5015	no_relation	4.3948	5	1.0	24785785.0	770960946.0	C115070	D003929	24785785_C115070_D003929	24785785_0
bcv_sentence_task_befree_5016	no_relation	3.44	4	0.787726127777	24785785.0	770960947.0	C115070	D003929	24785785_C115070_D003929	24785785_5
bcv_sentence_task_befree_5016	yes_direct	0.927	1	0.212273872223	24785785.0	770960947.0	C115070	D003929	24785785_C115070_D003929	24785785_5
bcv_sentence_task_befree_5017	no_relation	4.3201	5	1.0	24785785.0	770960948.0	C115070	D003929	24785785_C115070_D003929	24785785_6
bcv_sentence_task_befree_5018	no_relation	4.4492	5	1.0	24785785.0	770960949.0	C115070	D001167	24785785_C115070_D001167	24785785_10
bcv_sentence_task_befree_5019	no_relation	3.3639	4	0.77967319504	24801589.0	770960950.0	D006854	D003480	24801589_D006854_D003480	24801589_1
bcv_sentence_task_befree_5019	yes_direct	0.9506	1	0.22032680496	24801589.0	770960950.0	D006854	D003480	24801589_D006854_D003480	24801589_1
bcv_sentence_task_befree_502	no_relation	4.4782	5	1.0	8212978.0	770956428.0	D008687	D003929	8212978_D008687_D003929	8212978_6
bcv_sentence_task_befree_5020	yes_direct	2.6534	3	0.609556627613	24801589.0	770960951.0	D006854	D009771	24801589_D006854_D009771	24801589_8
bcv_sentence_task_befree_5020	no_relation	1.6996	2	0.390443372387	24801589.0	770960951.0	D006854	D009771	24801589_D006854_D009771	24801589_8
bcv_sentence_task_befree_5021	yes_direct	2.8296	3	0.621958456973	24801589.0	770960952.0	D006854	D003072	24801589_D006854_D003072	24801589_8
bcv_sentence_task_befree_5021	no_relation	1.7199	2	0.378041543027	24801589.0	770960952.0	D006854	D003072	24801589_D006854_D003072	24801589_8
bcv_sentence_task_befree_5022	yes_direct	3.7016	4	0.806150227585	24801589.0	770960953.0	D006854	D003866	24801589_D006854_D003866	24801589_9
bcv_sentence_task_befree_5022	no_relation	0.8901	1	0.193849772415	24801589.0	770960953.0	D006854	D003866	24801589_D006854_D003866	24801589_9
bcv_sentence_task_befree_5023	yes_direct	2.7585	3	0.591394391562	24801589.0	770960954.0	D006854	D034381	24801589_D006854_D034381	24801589_9
bcv_sentence_task_befree_5023	no_relation	1.9059	2	0.408605608438	24801589.0	770960954.0	D006854	D034381	24801589_D006854_D034381	24801589_9
bcv_sentence_task_befree_5024	yes_direct	4.4553	5	1.0	24812009.0	770960955.0	D011078	D065626	24812009_D011078_D065626	24812009_1
bcv_sentence_task_befree_5025	yes_direct	4.3654	5	1.0	24812009.0	770960956.0	D011078	D009765	24812009_D011078_D009765	24812009_1
bcv_sentence_task_befree_5026	no_relation	3.7412	4	0.797391193145	24812009.0	770960957.0	D011078	D065626	24812009_D011078_D065626	24812009_2
bcv_sentence_task_befree_5026	yes_direct	0.9506	1	0.202608806855	24812009.0	770960957.0	D011078	D065626	24812009_D011078_D065626	24812009_2
bcv_sentence_task_befree_5027	no_relation	4.7177	5	1.0	24812009.0	770960958.0	C026987	D006528	24812009_C026987_D006528	24812009_4
bcv_sentence_task_befree_5028	no_relation	3.7899	4	0.802400914634	24846171.0	770960959.0	C511514	D009369	24846171_C511514_D009369	24846171_2
bcv_sentence_task_befree_5028	yes_direct	0.9333	1	0.197599085366	24846171.0	770960959.0	C511514	D009369	24846171_C511514_D009369	24846171_2
bcv_sentence_task_befree_5029	no_relation	4.4086	5	1.0	24846171.0	770960960.0	C511514	D009369	24846171_C511514_D009369	24846171_5
bcv_sentence_task_befree_503	no_relation	4.6044	5	1.0	8212978.0	770956429.0	D005947	D003924	8212978_D005947_D003924	8212978_7
bcv_sentence_task_befree_5030	no_relation	4.4802	5	1.0	24846171.0	770960961.0	C511514	D009369	24846171_C511514_D009369	24846171_7
bcv_sentence_task_befree_5031	no_relation	4.4184	5	1.0	24846171.0	770960962.0	D011092	D009369	24846171_D011092_D009369	24846171_8
bcv_sentence_task_befree_5032	no_relation	4.3574	5	1.0	24846171.0	770960963.0	C511514	D009369	24846171_C511514_D009369	24846171_8
bcv_sentence_task_befree_5033	no_relation	4.5771	5	1.0	24850465.0	770960964.0	D005231	D050197	24850465_D005231_D050197	24850465_1
bcv_sentence_task_befree_5034	no_relation	3.6281	4	0.815394988201	24850465.0	770960965.0	D005231	D003920	24850465_D005231_D003920	24850465_4
bcv_sentence_task_befree_5034	yes_direct	0.8214	1	0.184605011799	24850465.0	770960965.0	D005231	D003920	24850465_D005231_D003920	24850465_4
bcv_sentence_task_befree_5035	no_relation	4.4021	5	1.0	24850465.0	770960966.0	D005227	D006940	24850465_D005227_D006940	24850465_5
bcv_sentence_task_befree_5036	no_relation	2.8372	3	0.610610136662	24862616.0	770960967.0	D018943	D066126	24862616_D018943_D066126	24862616_1
bcv_sentence_task_befree_5036	yes_direct	1.8093	2	0.389389863338	24862616.0	770960967.0	D018943	D066126	24862616_D018943_D066126	24862616_1
bcv_sentence_task_befree_5037	yes_direct	1.8411	2	0.412821202745	24862616.0	770960968.0	D018943	D066126	24862616_D018943_D066126	24862616_5
bcv_sentence_task_befree_5037	no_relation	1.746	2	0.391497376564	24862616.0	770960968.0	D018943	D066126	24862616_D018943_D066126	24862616_5
bcv_sentence_task_befree_5037	yes_indirect	0.8727	1	0.195681420692	24862616.0	770960968.0	D018943	D066126	24862616_D018943_D066126	24862616_5
bcv_sentence_task_befree_5038	yes_direct	4.6989	5	1.0	24862616.0	770960969.0	D018943	D066126	24862616_D018943_D066126	24862616_11
bcv_sentence_task_befree_5039	yes_direct	4.5596	5	1.0	24862616.0	770960970.0	D018943	D066126	24862616_D018943_D066126	24862616_14
bcv_sentence_task_befree_504	no_relation	4.3256	5	1.0	8212978.0	770956430.0	D008687	D009765	8212978_D008687_D009765	8212978_9
bcv_sentence_task_befree_5040	no_relation	4.2932	5	1.0	25048254.0	770960971.0	C540278	D011471	25048254_C540278_D011471	25048254_1
bcv_sentence_task_befree_5041	no_relation	4.4008	5	1.0	25048254.0	770960972.0	C089740	D011471	25048254_C089740_D011471	25048254_1
bcv_sentence_task_befree_5042	no_relation	4.4483	5	1.0	25048254.0	770960973.0	D000728	D013734	25048254_D000728_D013734	25048254_2
bcv_sentence_task_befree_5043	no_relation	3.5831	4	0.80372804558	25048254.0	770960974.0	C540278	D013734	25048254_C540278_D013734	25048254_3
bcv_sentence_task_befree_5043	yes_direct	0.875	1	0.19627195442	25048254.0	770960974.0	C540278	D013734	25048254_C540278_D013734	25048254_3
bcv_sentence_task_befree_5044	no_relation	2.6873	3	0.614408523481	25048254.0	770960975.0	C089740	D013734	25048254_C089740_D013734	25048254_3
bcv_sentence_task_befree_5044	yes_direct	1.6865	2	0.385591476519	25048254.0	770960975.0	C089740	D013734	25048254_C089740_D013734	25048254_3
bcv_sentence_task_befree_5045	no_relation	4.6713	5	1.0	25048254.0	770960976.0	C540278	D011471	25048254_C540278_D011471	25048254_3
bcv_sentence_task_befree_5046	no_relation	4.45	5	1.0	25048254.0	770960977.0	C089740	D011471	25048254_C089740_D011471	25048254_3
bcv_sentence_task_befree_5047	no_relation	4.481	5	1.0	25048254.0	770960978.0	C540278	D013734	25048254_C540278_D013734	25048254_5
bcv_sentence_task_befree_5048	no_relation	4.6207	5	1.0	25048254.0	770960979.0	C089740	D013734	25048254_C089740_D013734	25048254_5
bcv_sentence_task_befree_5049	no_relation	4.3179	5	1.0	25048254.0	770960980.0	D000728	D013734	25048254_D000728_D013734	25048254_5
bcv_sentence_task_befree_505	no_relation	4.3327	5	1.0	8212978.0	770956431.0	D020909	D009765	8212978_D020909_D009765	8212978_9
bcv_sentence_task_befree_5050	no_relation	4.3588	5	1.0	25048254.0	770960981.0	C089740	D013734	25048254_C089740_D013734	25048254_7
bcv_sentence_task_befree_5051	no_relation	4.6779	5	1.0	25048254.0	770960982.0	D000728	D011471	25048254_D000728_D011471	25048254_7
bcv_sentence_task_befree_5052	no_relation	4.6906	5	1.0	25048254.0	770960983.0	C540278	D011471	25048254_C540278_D011471	25048254_7
bcv_sentence_task_befree_5053	no_relation	4.3513	5	1.0	25048254.0	770960984.0	C540278	D013734	25048254_C540278_D013734	25048254_7
bcv_sentence_task_befree_5054	no_relation	4.5094	5	1.0	25048254.0	770960985.0	C089740	D011471	25048254_C089740_D011471	25048254_7
bcv_sentence_task_befree_5055	no_relation	4.3311	5	1.0	25048254.0	770960986.0	D000728	D013734	25048254_D000728_D013734	25048254_7
bcv_sentence_task_befree_5056	no_relation	3.6185	4	0.804808611908	25082359.0	770960987.0	D015725	D058387	25082359_D015725_D058387	25082359_5
bcv_sentence_task_befree_5056	yes_direct	0.8776	1	0.195191388092	25082359.0	770960987.0	D015725	D058387	25082359_D015725_D058387	25082359_5
bcv_sentence_task_befree_5057	no_relation	4.5186	5	1.0	25082359.0	770960988.0	D015725	D016469	25082359_D015725_D016469	25082359_5
bcv_sentence_task_befree_5058	no_relation	4.438	5	1.0	25082359.0	770960989.0	D054714	D058387	25082359_D054714_D058387	25082359_9
bcv_sentence_task_befree_5059	no_relation	4.3522	5	1.0	25114528.0	770960990.0	C504072	D015658	25114528_C504072_D015658	25114528_0
bcv_sentence_task_befree_506	no_relation	4.6032	5	1.0	8212978.0	770956432.0	D020909	D003924	8212978_D020909_D003924	8212978_9
bcv_sentence_task_befree_5060	no_relation	4.4556	5	1.0	25114528.0	770960991.0	C504072	D015658	25114528_C504072_D015658	25114528_5
bcv_sentence_task_befree_5061	no_relation	4.345	5	1.0	25114528.0	770960992.0	C504072	D015658	25114528_C504072_D015658	25114528_7
bcv_sentence_task_befree_5062	no_relation	4.5917	5	1.0	25114528.0	770960993.0	C096918	D015658	25114528_C096918_D015658	25114528_8
bcv_sentence_task_befree_5063	no_relation	4.5338	5	1.0	25114528.0	770960994.0	D015215	D015658	25114528_D015215_D015658	25114528_8
bcv_sentence_task_befree_5064	no_relation	4.2846	5	1.0	25114528.0	770960995.0	C098320	D015658	25114528_C098320_D015658	25114528_8
bcv_sentence_task_befree_5065	no_relation	4.4749	5	1.0	25114528.0	770960996.0	C504072	D015658	25114528_C504072_D015658	25114528_9
bcv_sentence_task_befree_5066	yes_direct	3.5465	4	0.804943371388	25130124.0	770960997.0	C400082	D001925	25130124_C400082_D001925	25130124_0
bcv_sentence_task_befree_5066	no_relation	0.8594	1	0.195056628612	25130124.0	770960997.0	C400082	D001925	25130124_C400082_D001925	25130124_0
bcv_sentence_task_befree_5067	yes_direct	4.6229	5	1.0	25130124.0	770960998.0	C400082	D054038	25130124_C400082_D054038	25130124_2
bcv_sentence_task_befree_5068	no_relation	4.3686	5	1.0	25130124.0	770960999.0	C400082	D006973	25130124_C400082_D006973	25130124_3
bcv_sentence_task_befree_5069	no_relation	2.7128	3	0.606890380313	25130124.0	770961000.0	C400082	D054038	25130124_C400082_D054038	25130124_5
bcv_sentence_task_befree_5069	yes_direct	1.7572	2	0.393109619687	25130124.0	770961000.0	C400082	D054038	25130124_C400082_D054038	25130124_5
bcv_sentence_task_befree_507	no_relation	4.5082	5	1.0	8212978.0	770956433.0	D008687	D003924	8212978_D008687_D003924	8212978_9
bcv_sentence_task_befree_5070	no_relation	4.539	5	1.0	25267759.0	770961001.0	D003520	D006086	25267759_D003520_D006086	25267759_0
bcv_sentence_task_befree_5071	no_relation	3.6096	4	0.79036566674	25267759.0	770961002.0	C024352	D006086	25267759_C024352_D006086	25267759_0
bcv_sentence_task_befree_5071	yes_direct	0.9574	1	0.20963433326	25267759.0	770961002.0	C024352	D006086	25267759_C024352_D006086	25267759_0
bcv_sentence_task_befree_5072	no_relation	4.5045	5	1.0	25267759.0	770961003.0	D002066	D006086	25267759_D002066_D006086	25267759_0
bcv_sentence_task_befree_5073	no_relation	3.6945	4	0.794567391445	25267759.0	770961004.0	D002066	D006086	25267759_D002066_D006086	25267759_1
bcv_sentence_task_befree_5073	yes_direct	0.9552	1	0.205432608555	25267759.0	770961004.0	D002066	D006086	25267759_D002066_D006086	25267759_1
bcv_sentence_task_befree_5074	no_relation	4.5754	5	1.0	25267759.0	770961005.0	C024352	D006086	25267759_C024352_D006086	25267759_1
bcv_sentence_task_befree_5075	no_relation	4.5157	5	1.0	25267759.0	770961006.0	D003520	D006086	25267759_D003520_D006086	25267759_1
bcv_sentence_task_befree_5076	yes_direct	3.6467	4	0.794297662869	25296108.0	770961007.0	C009250	D014474	25296108_C009250_D014474	25296108_0
bcv_sentence_task_befree_5076	yes_indirect	0.9444	1	0.205702337131	25296108.0	770961007.0	C009250	D014474	25296108_C009250_D014474	25296108_0
bcv_sentence_task_befree_5077	yes_direct	4.338	5	1.0	25296108.0	770961008.0	D015742	D014474	25296108_D015742_D014474	25296108_1
bcv_sentence_task_befree_5078	yes_direct	4.5795	5	1.0	25296108.0	770961009.0	D015742	D014474	25296108_D015742_D014474	25296108_2
bcv_sentence_task_befree_5079	yes_direct	2.7968	3	0.610588363716	25296108.0	770961010.0	C009250	D014474	25296108_C009250_D014474	25296108_3
bcv_sentence_task_befree_5079	yes_indirect	0.8936	1	0.195087872503	25296108.0	770961010.0	C009250	D014474	25296108_C009250_D014474	25296108_3
bcv_sentence_task_befree_5079	no_relation	0.8901	1	0.194323763781	25296108.0	770961010.0	C009250	D014474	25296108_C009250_D014474	25296108_3
bcv_sentence_task_befree_508	no_relation	4.5375	5	1.0	8245900.0	770956434.0	D000212	D020804	8245900_D000212_D020804	8245900_2
bcv_sentence_task_befree_5080	yes_direct	2.6518	3	0.597467555876	25296108.0	770961011.0	C009250	D014474	25296108_C009250_D014474	25296108_6
bcv_sentence_task_befree_5080	no_relation	1.7866	2	0.402532444124	25296108.0	770961011.0	C009250	D014474	25296108_C009250_D014474	25296108_6
bcv_sentence_task_befree_5081	yes_direct	2.6982	3	0.605466295665	25296108.0	770961012.0	C009250	D014474	25296108_C009250_D014474	25296108_8
bcv_sentence_task_befree_5081	no_relation	0.8855	1	0.19870298896	25296108.0	770961012.0	C009250	D014474	25296108_C009250_D014474	25296108_8
bcv_sentence_task_befree_5081	yes_indirect	0.8727	1	0.195830715376	25296108.0	770961012.0	C009250	D014474	25296108_C009250_D014474	25296108_8
bcv_sentence_task_befree_5082	no_relation	4.5714	5	1.0	25296108.0	770961013.0	C009250	D006316	25296108_C009250_D006316	25296108_9
bcv_sentence_task_befree_5083	yes_direct	2.7015	3	0.606410918315	25296108.0	770961014.0	C009250	D014474	25296108_C009250_D014474	25296108_9
bcv_sentence_task_befree_5083	no_relation	1.7534	2	0.393589081685	25296108.0	770961014.0	C009250	D014474	25296108_C009250_D014474	25296108_9
bcv_sentence_task_befree_5084	yes_direct	3.5295	4	0.804187837499	25313576.0	770961015.0	D024505	D007249	25313576_D024505_D007249	25313576_0
bcv_sentence_task_befree_5084	no_relation	0.8594	1	0.195812162501	25313576.0	770961015.0	D024505	D007249	25313576_D024505_D007249	25313576_0
bcv_sentence_task_befree_5085	no_relation	3.5696	4	0.789385227775	25313576.0	770961016.0	D024505	D007249	25313576_D024505_D007249	25313576_2
bcv_sentence_task_befree_5085	yes_direct	0.9524	1	0.210614772225	25313576.0	770961016.0	D024505	D007249	25313576_D024505_D007249	25313576_2
bcv_sentence_task_befree_5086	no_relation	4.5198	5	1.0	25313576.0	770961017.0	D024505	C567296	25313576_D024505_C567296	25313576_5
bcv_sentence_task_befree_5087	no_relation	4.4294	5	1.0	25313576.0	770961018.0	D014801	C567296	25313576_D014801_C567296	25313576_5
bcv_sentence_task_befree_5088	yes_direct	2.4237	3	0.580791258297	25384024.0	770961019.0	D016202	D003072	25384024_D016202_D003072	25384024_0
bcv_sentence_task_befree_5088	no_relation	1.7494	2	0.419208741703	25384024.0	770961019.0	D016202	D003072	25384024_D016202_D003072	25384024_0
bcv_sentence_task_befree_5089	no_relation	4.5593	5	1.0	25384024.0	770961020.0	D016202	D009103	25384024_D016202_D009103	25384024_0
bcv_sentence_task_befree_509	no_relation	4.4265	5	1.0	8245900.0	770956435.0	D000212	D002644	8245900_D000212_D002644	8245900_3
bcv_sentence_task_befree_5090	no_relation	4.3612	5	1.0	25384024.0	770961021.0	D003520	D003072	25384024_D003520_D003072	25384024_4
bcv_sentence_task_befree_5091	no_relation	4.5009	5	1.0	25384024.0	770961022.0	D016202	D004660	25384024_D016202_D004660	25384024_5
bcv_sentence_task_befree_5092	no_relation	4.7569	5	1.0	25384024.0	770961023.0	D008942	D003072	25384024_D008942_D003072	25384024_6
bcv_sentence_task_befree_5093	no_relation	4.4941	5	1.0	25384024.0	770961024.0	D008942	D006013	25384024_D008942_D006013	25384024_6
bcv_sentence_task_befree_5094	no_relation	3.6595	4	0.794196796736	25384024.0	770961025.0	D000305	D003072	25384024_D000305_D003072	25384024_6
bcv_sentence_task_befree_5094	yes_direct	0.9483	1	0.205803203264	25384024.0	770961025.0	D000305	D003072	25384024_D000305_D003072	25384024_6
bcv_sentence_task_befree_5095	no_relation	4.4917	5	1.0	25384024.0	770961026.0	D000305	D006013	25384024_D000305_D006013	25384024_6
bcv_sentence_task_befree_5096	no_relation	4.3312	5	1.0	25454931.0	770961027.0	D017294	D004630	25454931_D017294_D004630	25454931_1
bcv_sentence_task_befree_5097	no_relation	4.3887	5	1.0	25454931.0	770961028.0	D017294	D003922	25454931_D017294_D003922	25454931_1
bcv_sentence_task_befree_5098	no_relation	4.4447	5	1.0	25454931.0	770961029.0	D017294	D005067	25454931_D017294_D005067	25454931_1
bcv_sentence_task_befree_5099	no_relation	3.577	4	0.809789006611	25454931.0	770961030.0	D017294	D014839	25454931_D017294_D014839	25454931_1
bcv_sentence_task_befree_5099	yes_direct	0.8402	1	0.190210993389	25454931.0	770961030.0	D017294	D014839	25454931_D017294_D014839	25454931_1
bcv_sentence_task_befree_51	no_relation	4.5419	5	1.0	1498496.0	770955977.0	D010844	D009369	1498496_D010844_D009369	1498496_2
bcv_sentence_task_befree_510	no_relation	4.3668	5	1.0	8245900.0	770956436.0	D000212	D006562	8245900_D000212_D006562	8245900_3
bcv_sentence_task_befree_5100	no_relation	3.5357	4	0.802037020234	25454931.0	770961031.0	D017294	D004630	25454931_D017294_D004630	25454931_5
bcv_sentence_task_befree_5100	yes_direct	0.8727	1	0.197962979766	25454931.0	770961031.0	D017294	D004630	25454931_D017294_D004630	25454931_5
bcv_sentence_task_befree_5101	no_relation	4.6741	5	1.0	25454931.0	770961032.0	D017294	D003922	25454931_D017294_D003922	25454931_12
bcv_sentence_task_befree_5102	no_relation	4.4609	5	1.0	25474427.0	770961033.0	D007213	D010195	25474427_D007213_D010195	25474427_0
bcv_sentence_task_befree_5103	no_relation	4.5426	5	1.0	25474427.0	770961034.0	D007213	D006470	25474427_D007213_D006470	25474427_0
bcv_sentence_task_befree_5104	no_relation	4.345	5	1.0	25474427.0	770961035.0	D007213	D010195	25474427_D007213_D010195	25474427_2
bcv_sentence_task_befree_5105	no_relation	3.834	4	0.813667232598	25474427.0	770961036.0	D007213	D006470	25474427_D007213_D006470	25474427_2
bcv_sentence_task_befree_5105	yes_direct	0.878	1	0.186332767402	25474427.0	770961036.0	D007213	D006470	25474427_D007213_D006470	25474427_2
bcv_sentence_task_befree_5106	yes_direct	2.5153	3	0.57588662225	25492214.0	770961037.0	D003474	D012509	25492214_D003474_D012509	25492214_0
bcv_sentence_task_befree_5106	no_relation	1.8524	2	0.42411337775	25492214.0	770961037.0	D003474	D012509	25492214_D003474_D012509	25492214_0
bcv_sentence_task_befree_5107	no_relation	2.6845	3	0.593181014672	25492214.0	770961038.0	D003474	C535607	25492214_D003474_C535607	25492214_0
